timestamp,container,cpu_perc,mem_perc,mem_usage,net_rx_b,net_tx_b
1781558580,router1,0.29%,0.08%,6.52MiB / 7.754GiB,53300,42700
1781558582,router1,1.79%,0.09%,6.766MiB / 7.754GiB,60300,56200
1781558584,router1,1.87%,0.08%,6.523MiB / 7.754GiB,68800,69600
1781558586,router1,12.43%,0.14%,10.91MiB / 7.754GiB,124000,117000
1781558588,router1,2.41%,0.14%,11.12MiB / 7.754GiB,140000,138000
1781558591,router1,1.34%,0.14%,11MiB / 7.754GiB,155000,156000
1781558593,router1,12.58%,0.19%,15.35MiB / 7.754GiB,223000,217000
1781558595,router1,3.10%,0.19%,15.37MiB / 7.754GiB,249000,247000
1781558597,router1,2.06%,0.19%,15.35MiB / 7.754GiB,275000,276000
1781558599,router1,10.07%,0.22%,17.82MiB / 7.754GiB,332000,330000
1781558601,router1,2.66%,0.25%,19.73MiB / 7.754GiB,380000,376000
1781558603,router1,4.09%,0.25%,19.77MiB / 7.754GiB,416000,419000
1781558605,router1,2.73%,0.25%,19.73MiB / 7.754GiB,452000,457000
1781558607,router1,4.14%,0.31%,24.31MiB / 7.754GiB,543000,540000
1781558609,router1,3.43%,0.31%,24.33MiB / 7.754GiB,588000,590000
1781558612,router1,5.11%,0.31%,24.24MiB / 7.754GiB,635000,640000
1781558614,router1,5.13%,0.36%,28.58MiB / 7.754GiB,724000,720000
1781558616,router1,7.08%,0.36%,28.56MiB / 7.754GiB,782000,784000
1781558618,router1,5.08%,0.36%,28.75MiB / 7.754GiB,827000,832000
1781558620,router1,12.91%,0.42%,32.99MiB / 7.754GiB,939000,938000
1781558622,router1,4.91%,0.42%,33.05MiB / 7.754GiB,993000,996000
1781558624,router1,6.78%,0.42%,33.54MiB / 7.754GiB,1060000,1070000
1781558626,router1,17.51%,0.47%,37.33MiB / 7.754GiB,1160000,1160000
1781558628,router1,9.07%,0.48%,37.76MiB / 7.754GiB,1240000,1250000
1781558630,router1,4.78%,0.47%,37.35MiB / 7.754GiB,1300000,1300000
1781558632,router1,20.91%,0.53%,42.02MiB / 7.754GiB,1430000,1430000
1781558635,router1,5.18%,0.53%,41.95MiB / 7.754GiB,1500000,1490000
1781558637,router1,6.63%,0.53%,41.98MiB / 7.754GiB,1600000,1590000
1781558639,router1,5.68%,0.53%,42.3MiB / 7.754GiB,1660000,1660000
1781558641,router1,68.89%,0.69%,54.95MiB / 7.754GiB,2800000,4340000
