transport,run_id,time_s,phase,phase_time_s,target_throughput_msg_s,delivery_throughput_msg_s,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_latency_ms,cpu_cores,memory_gb,network_rx_gbps,network_tx_gbps
zenoh,fanout_bursty_20260612_200055_zenoh_p64_s1000_u10_bursty,0,baseline,0,20000,16868.48,2.237698,6.024753,7.763098,2.51878,0.0504,0.032227,0.000276,0.00032
zenoh,fanout_bursty_20260612_200055_zenoh_p64_s1000_u10_bursty,1,baseline,1,20000,20008.25,2.112268,3.456246,4.159906,2.125842,0.0504,0.032227,0.000276,0.00032
zenoh,fanout_bursty_20260612_200055_zenoh_p64_s1000_u10_bursty,2,baseline,2,20000,20007.91,2.114893,3.49576,3.728087,2.128521,0.0504,0.032227,0.000276,0.00032
zenoh,fanout_bursty_20260612_200055_zenoh_p64_s1000_u10_bursty,3,baseline,3,20000,19996.05,2.07224,3.488776,3.754573,2.117231,0.0621,0.032207,0.000276,0.00032
zenoh,fanout_bursty_20260612_200055_zenoh_p64_s1000_u10_bursty,4,baseline,4,20000,19996,1.992363,3.430396,3.545194,2.05013,0.0621,0.032207,0.000276,0.00032
zenoh,fanout_bursty_20260612_200055_zenoh_p64_s1000_u10_bursty,5,baseline,5,20000,20003.2,2.062433,3.465759,3.647119,2.089223,0.1809,0.036475,0.0004,0.00036
zenoh,fanout_bursty_20260612_200055_zenoh_p64_s1000_u10_bursty,6,baseline,6,20000,19994.4,2.038137,3.447604,3.822592,2.083476,0.1809,0.036475,0.0004,0.00036
zenoh,fanout_bursty_20260612_200055_zenoh_p64_s1000_u10_bursty,7,baseline,7,20000,19998.46,2.049378,3.452695,3.638306,2.081673,0.1016,0.036504,0.00032,0.00036
zenoh,fanout_bursty_20260612_200055_zenoh_p64_s1000_u10_bursty,8,baseline,8,20000,20007.73,2.048914,3.460968,3.58375,2.099723,0.1016,0.036504,0.00032,0.00036
zenoh,fanout_bursty_20260612_200055_zenoh_p64_s1000_u10_bursty,9,baseline,9,20000,19981.66,2.059675,3.478234,3.807243,2.103824,0.0476,0.036465,0.00024,0.0002
zenoh,fanout_bursty_20260612_200055_zenoh_p64_s1000_u10_bursty,10,baseline,10,20000,20012.68,2.133927,3.638256,4.704087,2.179057,0.0476,0.036465,0.00024,0.0002
zenoh,fanout_bursty_20260612_200055_zenoh_p64_s1000_u10_bursty,11,baseline,11,20000,20001.48,2.050908,3.469806,3.692778,2.101197,0.2019,0.040869,0.00056,0.00052
zenoh,fanout_bursty_20260612_200055_zenoh_p64_s1000_u10_bursty,12,baseline,12,20000,19999.33,2.015754,3.507441,4.094906,2.083821,0.2019,0.040869,0.00056,0.00052
zenoh,fanout_bursty_20260612_200055_zenoh_p64_s1000_u10_bursty,13,baseline,13,20000,19997.38,2.061202,3.466454,3.725835,2.101802,0.0547,0.040869,0.00024,0.00024
zenoh,fanout_bursty_20260612_200055_zenoh_p64_s1000_u10_bursty,14,baseline,14,20000,20006.28,2.064864,3.464099,3.823307,2.094794,0.0547,0.040869,0.00024,0.00024
zenoh,fanout_bursty_20260612_200055_zenoh_p64_s1000_u10_bursty,15,baseline,15,20000,20002.29,2.082048,3.524147,4.478132,2.121243,0.0641,0.040859,0.0004,0.0004
zenoh,fanout_bursty_20260612_200055_zenoh_p64_s1000_u10_bursty,16,baseline,16,20000,19993.92,2.048553,3.507462,4.000736,2.088881,0.0641,0.040859,0.0004,0.0004
zenoh,fanout_bursty_20260612_200055_zenoh_p64_s1000_u10_bursty,17,baseline,17,20000,20002.23,2.062285,3.525783,3.72863,2.108694,0.0641,0.040859,0.0004,0.0004
zenoh,fanout_bursty_20260612_200055_zenoh_p64_s1000_u10_bursty,18,baseline,18,20000,20002.14,2.034384,3.473926,3.689715,2.076619,0.0579,0.041318,0.00016,0.000187
zenoh,fanout_bursty_20260612_200055_zenoh_p64_s1000_u10_bursty,19,baseline,19,20000,19992.76,2.08002,3.52342,4.178332,2.11278,0.0579,0.041318,0.00016,0.000187
zenoh,fanout_bursty_20260612_200055_zenoh_p64_s1000_u10_bursty,20,baseline,20,20000,19998.43,2.086925,3.684446,5.060477,2.17536,0.7223,0.053623,0.00464,0.011
zenoh,fanout_bursty_20260612_200055_zenoh_p64_s1000_u10_bursty,21,baseline,21,20000,20005.36,2.03751,3.462594,3.782172,2.082105,0.7223,0.053623,0.00464,0.011
zenoh,fanout_bursty_20260612_200055_zenoh_p64_s1000_u10_bursty,22,baseline,22,20000,20004.29,2.098637,3.490065,3.823761,2.122667,0.8731,0.05377,0.01148,0.02828
zenoh,fanout_bursty_20260612_200055_zenoh_p64_s1000_u10_bursty,23,baseline,23,20000,19998.48,2.07041,3.487589,3.804569,2.101047,0.8731,0.05377,0.01148,0.02828
zenoh,fanout_bursty_20260612_200055_zenoh_p64_s1000_u10_bursty,24,baseline,24,20000,20000.45,2.033083,3.469291,3.813218,2.095598,0.8132,0.053994,0.01164,0.0284
zenoh,fanout_bursty_20260612_200055_zenoh_p64_s1000_u10_bursty,25,baseline,25,20000,19999.73,2.072708,3.585296,4.427114,2.120381,0.8132,0.053994,0.01164,0.0284
zenoh,fanout_bursty_20260612_200055_zenoh_p64_s1000_u10_bursty,26,baseline,26,20000,19993.58,2.071076,3.472407,3.696609,2.1058,0.8767,0.05377,0.01164,0.028
zenoh,fanout_bursty_20260612_200055_zenoh_p64_s1000_u10_bursty,27,baseline,27,20000,20005.12,2.106079,3.575276,4.280753,2.14917,0.8767,0.05377,0.01164,0.028
zenoh,fanout_bursty_20260612_200055_zenoh_p64_s1000_u10_bursty,28,baseline,28,20000,19997.83,2.073334,3.468606,3.9548,2.10184,0.8811,0.053828,0.0116,0.0284
zenoh,fanout_bursty_20260612_200055_zenoh_p64_s1000_u10_bursty,29,baseline,29,20000,20006.19,1.939246,3.431375,3.963702,2.012231,0.8811,0.053828,0.0116,0.0284
zenoh,fanout_bursty_20260612_200055_zenoh_p64_s1000_u10_bursty,30,baseline,30,20000,19996.01,2.032618,3.447086,3.727449,2.079266,0.8967,0.053887,0.0116,0.028
zenoh,fanout_bursty_20260612_200055_zenoh_p64_s1000_u10_bursty,31,baseline,31,20000,19998.59,2.021145,3.478912,4.776378,2.093463,0.8967,0.053887,0.0116,0.028
zenoh,fanout_bursty_20260612_200055_zenoh_p64_s1000_u10_bursty,32,baseline,32,20000,20003.78,1.964821,3.338635,3.547268,1.996905,0.8691,0.053828,0.0116,0.0284
zenoh,fanout_bursty_20260612_200055_zenoh_p64_s1000_u10_bursty,33,baseline,33,20000,19997.08,1.970395,3.389063,3.598909,2.018968,0.8691,0.053828,0.0116,0.0284
zenoh,fanout_bursty_20260612_200055_zenoh_p64_s1000_u10_bursty,34,baseline,34,20000,20000.68,2.016977,3.436978,3.581399,2.063991,0.8735,0.053926,0.0116,0.0284
zenoh,fanout_bursty_20260612_200055_zenoh_p64_s1000_u10_bursty,35,baseline,35,20000,19998.17,2.102938,3.52725,4.293292,2.124582,0.8735,0.053926,0.0116,0.0284
zenoh,fanout_bursty_20260612_200055_zenoh_p64_s1000_u10_bursty,36,baseline,36,20000,20001.69,2.035467,3.470747,3.632654,2.086149,0.8153,0.053867,0.0112,0.028
zenoh,fanout_bursty_20260612_200055_zenoh_p64_s1000_u10_bursty,37,baseline,37,20000,19998.62,2.030329,3.489435,3.624192,2.079534,0.8153,0.053867,0.0112,0.028
zenoh,fanout_bursty_20260612_200055_zenoh_p64_s1000_u10_bursty,38,baseline,38,20000,20004.21,2.044655,3.50433,3.67191,2.093443,0.8153,0.053867,0.0112,0.028
zenoh,fanout_bursty_20260612_200055_zenoh_p64_s1000_u10_bursty,39,baseline,39,20000,19995.11,2.06441,3.814034,6.94851,2.226752,0.8886,0.054111,0.007733,0.018667
zenoh,fanout_bursty_20260612_200055_zenoh_p64_s1000_u10_bursty,40,baseline,40,20000,20008.24,2.073139,3.587137,4.945219,2.137694,0.8886,0.054111,0.007733,0.018667
zenoh,fanout_bursty_20260612_200055_zenoh_p64_s1000_u10_bursty,41,baseline,41,20000,19994.85,2.097279,3.493774,4.646529,2.124519,0.8722,0.05375,0.0116,0.0284
zenoh,fanout_bursty_20260612_200055_zenoh_p64_s1000_u10_bursty,42,baseline,42,20000,19995.84,2.095413,3.545237,4.756311,2.145347,0.8722,0.05375,0.0116,0.0284
zenoh,fanout_bursty_20260612_200055_zenoh_p64_s1000_u10_bursty,43,baseline,43,20000,19980.38,2.075343,3.469304,4.578841,2.117716,0.8851,0.053936,0.0116,0.0284
zenoh,fanout_bursty_20260612_200055_zenoh_p64_s1000_u10_bursty,44,baseline,44,20000,20024.14,2.076306,3.436507,4.027077,2.114295,0.8851,0.053936,0.0116,0.0284
zenoh,fanout_bursty_20260612_200055_zenoh_p64_s1000_u10_bursty,45,baseline,45,20000,19991.77,2.168395,3.879772,4.874134,2.229937,0.8707,0.053799,0.0116,0.028
zenoh,fanout_bursty_20260612_200055_zenoh_p64_s1000_u10_bursty,46,baseline,46,20000,19987.9,2.024337,3.62485,4.625507,2.099775,0.8707,0.053799,0.0116,0.028
zenoh,fanout_bursty_20260612_200055_zenoh_p64_s1000_u10_bursty,47,baseline,47,20000,20019.05,2.10643,3.526204,4.798117,2.145617,0.8706,0.053906,0.0116,0.0284
zenoh,fanout_bursty_20260612_200055_zenoh_p64_s1000_u10_bursty,48,baseline,48,20000,19995.7,2.056864,3.511878,4.264429,2.099066,0.8706,0.053906,0.0116,0.0284
zenoh,fanout_bursty_20260612_200055_zenoh_p64_s1000_u10_bursty,49,baseline,49,20000,20003.36,2.004026,3.543638,4.608135,2.105827,0.8606,0.053789,0.0116,0.0272
zenoh,fanout_bursty_20260612_200055_zenoh_p64_s1000_u10_bursty,50,baseline,50,20000,19999.6,2.006015,3.452027,3.623142,2.051732,0.8606,0.053789,0.0116,0.0272
zenoh,fanout_bursty_20260612_200055_zenoh_p64_s1000_u10_bursty,51,baseline,51,20000,20010.54,2.016834,3.490873,3.709734,2.071342,0.8236,0.05415,0.0116,0.028
zenoh,fanout_bursty_20260612_200055_zenoh_p64_s1000_u10_bursty,52,baseline,52,20000,19971.4,2.078621,3.595962,4.5523,2.148135,0.8236,0.05415,0.0116,0.028
zenoh,fanout_bursty_20260612_200055_zenoh_p64_s1000_u10_bursty,53,baseline,53,20000,20017.03,1.997048,3.421889,4.390405,2.057842,0.8313,0.053633,0.0112,0.028
zenoh,fanout_bursty_20260612_200055_zenoh_p64_s1000_u10_bursty,54,baseline,54,20000,20003.08,2.039801,3.395624,3.745884,2.058347,0.8313,0.053633,0.0112,0.028
zenoh,fanout_bursty_20260612_200055_zenoh_p64_s1000_u10_bursty,55,baseline,55,20000,20001.1,2.009476,3.367147,3.52883,2.048999,0.8376,0.054082,0.0116,0.028
zenoh,fanout_bursty_20260612_200055_zenoh_p64_s1000_u10_bursty,56,baseline,56,20000,20000.31,1.989085,3.348473,3.63662,2.04497,0.8376,0.054082,0.0116,0.028
zenoh,fanout_bursty_20260612_200055_zenoh_p64_s1000_u10_bursty,57,baseline,57,20000,19991.46,2.040047,3.486237,4.019201,2.073067,0.8219,0.053867,0.0116,0.028
