timestamp,container,cpu_perc,mem_perc,mem_usage,net_rx_b,net_tx_b
1781217844,router1,2.80%,0.04%,3.406MiB / 7.754GiB,17000,13100
1781217846,router1,2.27%,0.06%,4.953MiB / 7.754GiB,34100,28500
1781217848,router1,3.15%,0.08%,6.547MiB / 7.754GiB,58500,51000
1781217850,router1,3.34%,0.10%,7.816MiB / 7.754GiB,82500,75100
1781217852,router1,3.39%,0.12%,9.695MiB / 7.754GiB,111000,102000
1781217854,router1,4.49%,0.14%,10.89MiB / 7.754GiB,143000,135000
1781217856,router1,3.09%,0.15%,12.27MiB / 7.754GiB,174000,168000
1781217858,router1,4.72%,0.18%,14MiB / 7.754GiB,215000,209000
1781217860,router1,3.95%,0.19%,15.45MiB / 7.754GiB,254000,248000
1781217862,router1,5.58%,0.22%,17.09MiB / 7.754GiB,300000,295000
1781217865,router1,4.38%,0.23%,18.4MiB / 7.754GiB,344000,339000
1781217867,router1,6.73%,0.26%,20.39MiB / 7.754GiB,398000,392000
1781217869,router1,6.40%,0.27%,21.45MiB / 7.754GiB,449000,444000
1781217871,router1,6.24%,0.30%,23.71MiB / 7.754GiB,508000,502000
1781217873,router1,6.63%,0.31%,24.79MiB / 7.754GiB,567000,562000
1781217875,router1,5.72%,0.33%,26.23MiB / 7.754GiB,628000,622000
1781217877,router1,7.34%,0.35%,27.65MiB / 7.754GiB,695000,690000
1781217879,router1,6.92%,0.37%,29MiB / 7.754GiB,761000,756000
1781217881,router1,8.43%,0.39%,30.95MiB / 7.754GiB,837000,831000
1781217883,router1,7.09%,0.40%,32.12MiB / 7.754GiB,911000,906000
1781217885,router1,8.97%,0.43%,34MiB / 7.754GiB,992000,987000
1781217888,router1,7.26%,0.45%,35.56MiB / 7.754GiB,1070000,1070000
1781217890,router1,8.33%,0.46%,36.89MiB / 7.754GiB,1160000,1150000
1781217892,router1,8.58%,0.48%,38.31MiB / 7.754GiB,1240000,1240000
1781217894,router1,9.02%,0.51%,40.15MiB / 7.754GiB,1340000,1330000
1781217896,router1,11.74%,0.52%,41.37MiB / 7.754GiB,1430000,1420000
1781217898,router1,10.44%,0.54%,43.07MiB / 7.754GiB,1530000,1510000
1781217900,router1,10.01%,0.56%,44.37MiB / 7.754GiB,1630000,1610000
1781217902,router1,8.55%,0.58%,45.87MiB / 7.754GiB,1730000,1710000
1781217904,router1,48.64%,0.69%,55.04MiB / 7.754GiB,2690000,15400000
1781217906,router1,54.42%,0.69%,54.97MiB / 7.754GiB,4380000,39400000
1781217909,router1,62.88%,0.69%,54.98MiB / 7.754GiB,6070000,63300000
1781217911,router1,49.19%,0.69%,55.07MiB / 7.754GiB,7750000,87200000
1781217913,router1,49.33%,0.69%,55.12MiB / 7.754GiB,9450000,111000000
1781217915,router1,61.42%,0.69%,54.97MiB / 7.754GiB,11100000,135000000
1781217917,router1,61.52%,0.69%,55.02MiB / 7.754GiB,12800000,159000000
1781217919,router1,61.82%,0.69%,55.14MiB / 7.754GiB,14500000,182000000
1781217921,router1,61.44%,0.69%,55.08MiB / 7.754GiB,16100000,206000000
1781217923,router1,50.53%,0.69%,54.92MiB / 7.754GiB,17800000,229000000
1781217925,router1,61.82%,0.70%,55.3MiB / 7.754GiB,19500000,253000000
1781217927,router1,50.67%,0.69%,55.01MiB / 7.754GiB,21200000,277000000
1781217930,router1,48.00%,0.70%,55.31MiB / 7.754GiB,22900000,301000000
1781217932,router1,48.62%,0.69%,55MiB / 7.754GiB,24500000,325000000
1781217934,router1,48.18%,0.69%,54.87MiB / 7.754GiB,26200000,349000000
1781217936,router1,59.07%,0.69%,54.96MiB / 7.754GiB,27900000,372000000
1781217938,router1,59.35%,0.69%,55.11MiB / 7.754GiB,29600000,396000000
1781217940,router1,58.17%,0.69%,55.14MiB / 7.754GiB,31200000,420000000
1781217942,router1,58.04%,0.69%,55.06MiB / 7.754GiB,32900000,444000000
1781217944,router1,59.64%,0.69%,55.11MiB / 7.754GiB,34600000,467000000
1781217946,router1,61.86%,0.69%,55.07MiB / 7.754GiB,36300000,491000000
1781217948,router1,49.36%,0.69%,54.93MiB / 7.754GiB,37900000,515000000
1781217951,router1,60.81%,0.69%,55.12MiB / 7.754GiB,39600000,539000000
1781217953,router1,60.39%,0.69%,55.02MiB / 7.754GiB,41300000,562000000
1781217955,router1,59.90%,0.69%,54.84MiB / 7.754GiB,43000000,586000000
1781217957,router1,60.23%,0.69%,55.03MiB / 7.754GiB,44700000,610000000
1781217959,router1,52.49%,0.69%,55.12MiB / 7.754GiB,46400000,634000000
1781217961,router1,49.57%,0.69%,55.03MiB / 7.754GiB,48100000,658000000
1781217963,router1,53.25%,0.69%,55.08MiB / 7.754GiB,49800000,684000000
1781217965,router1,50.33%,0.70%,55.27MiB / 7.754GiB,51500000,708000000
1781217968,router1,50.25%,0.70%,55.36MiB / 7.754GiB,53200000,732000000
1781217970,router1,54.60%,0.70%,55.32MiB / 7.754GiB,54900000,756000000
1781217972,router1,56.51%,0.70%,55.42MiB / 7.754GiB,56500000,780000000
1781217974,router1,48.05%,0.70%,55.38MiB / 7.754GiB,58200000,804000000
1781217976,router1,46.26%,0.70%,55.23MiB / 7.754GiB,59900000,828000000
1781217978,router1,48.64%,0.70%,55.27MiB / 7.754GiB,61600000,852000000
1781217980,router1,46.64%,0.69%,55.13MiB / 7.754GiB,63300000,876000000
1781217982,router1,48.54%,0.70%,55.33MiB / 7.754GiB,65000000,900000000
1781217984,router1,49.13%,0.69%,55.12MiB / 7.754GiB,66700000,924000000
1781217987,router1,47.28%,0.70%,55.27MiB / 7.754GiB,68400000,948000000
1781217989,router1,46.43%,0.70%,55.23MiB / 7.754GiB,70100000,971000000
1781217991,router1,53.83%,0.70%,55.39MiB / 7.754GiB,71800000,996000000
1781217993,router1,53.98%,0.69%,55.17MiB / 7.754GiB,73500000,1020000000
1781217995,router1,54.67%,0.70%,55.35MiB / 7.754GiB,75200000,1040000000
1781217997,router1,56.28%,0.70%,55.21MiB / 7.754GiB,76800000,1070000000
1781217999,router1,53.41%,0.69%,55.18MiB / 7.754GiB,78500000,1090000000
1781218001,router1,53.70%,0.70%,55.36MiB / 7.754GiB,80200000,1110000000
1781218004,router1,55.73%,0.70%,55.25MiB / 7.754GiB,81900000,1140000000
1781218006,router1,53.89%,0.70%,55.29MiB / 7.754GiB,83600000,1160000000
1781218008,router1,55.62%,0.70%,55.31MiB / 7.754GiB,85200000,1190000000
1781218010,router1,56.46%,0.70%,55.38MiB / 7.754GiB,86900000,1210000000
1781218012,router1,57.28%,0.70%,55.31MiB / 7.754GiB,88600000,1230000000
1781218014,router1,57.77%,0.70%,55.35MiB / 7.754GiB,90300000,1260000000
1781218016,router1,53.96%,0.70%,55.34MiB / 7.754GiB,91900000,1280000000
