timestamp,container,cpu_perc,mem_perc,mem_usage,net_rx_b,net_tx_b
1781125779,router1,2.29%,0.04%,3.156MiB / 7.754GiB,13000,9750
1781125781,router1,2.64%,0.06%,4.652MiB / 7.754GiB,33200,26600
1781125783,router1,2.80%,0.08%,6.355MiB / 7.754GiB,55600,46600
1781125785,router1,3.01%,0.10%,7.652MiB / 7.754GiB,81400,70500
1781125787,router1,3.50%,0.12%,9.191MiB / 7.754GiB,112000,98300
1781125789,router1,3.58%,0.13%,10.7MiB / 7.754GiB,144000,129000
1781125792,router1,4.10%,0.15%,12.23MiB / 7.754GiB,180000,162000
1781125794,router1,4.48%,0.17%,13.75MiB / 7.754GiB,220000,198000
1781125796,router1,4.37%,0.20%,15.76MiB / 7.754GiB,262000,238000
1781125798,router1,5.11%,0.21%,17.06MiB / 7.754GiB,307000,279000
1781125800,router1,4.55%,0.23%,18.34MiB / 7.754GiB,356000,325000
1781125802,router1,5.27%,0.25%,19.91MiB / 7.754GiB,408000,373000
1781125804,router1,5.64%,0.27%,21.59MiB / 7.754GiB,463000,424000
1781125806,router1,6.08%,0.29%,23.19MiB / 7.754GiB,522000,479000
1781125808,router1,6.09%,0.31%,24.73MiB / 7.754GiB,583000,537000
1781125810,router1,6.89%,0.33%,26.11MiB / 7.754GiB,645000,599000
1781125813,router1,6.55%,0.35%,27.57MiB / 7.754GiB,711000,663000
1781125815,router1,6.98%,0.37%,29.19MiB / 7.754GiB,781000,731000
1781125817,router1,7.13%,0.39%,30.79MiB / 7.754GiB,853000,801000
1781125819,router1,7.11%,0.41%,32.32MiB / 7.754GiB,929000,874000
1781125821,router1,8.13%,0.43%,34.04MiB / 7.754GiB,1010000,950000
1781125823,router1,6.68%,0.44%,35.18MiB / 7.754GiB,1090000,1030000
1781125825,router1,8.04%,0.47%,37.19MiB / 7.754GiB,1170000,1110000
1781125827,router1,8.17%,0.48%,38.47MiB / 7.754GiB,1260000,1190000
1781125829,router1,8.31%,0.50%,39.75MiB / 7.754GiB,1350000,1280000
1781125831,router1,8.46%,0.52%,41.28MiB / 7.754GiB,1450000,1370000
1781125833,router1,9.01%,0.54%,42.88MiB / 7.754GiB,1540000,1460000
1781125836,router1,8.46%,0.56%,44.55MiB / 7.754GiB,1640000,1560000
1781125838,router1,9.06%,0.58%,45.92MiB / 7.754GiB,1750000,1660000
1781125840,router1,60.72%,0.89%,70.93MiB / 7.754GiB,2710000,75700000
1781125842,router1,49.07%,0.90%,71.56MiB / 7.754GiB,3900000,183000000
1781125844,router1,50.78%,0.91%,72.09MiB / 7.754GiB,5230000,300000000
1781125846,router1,49.29%,0.91%,72.54MiB / 7.754GiB,6460000,407000000
1781125848,router1,50.09%,0.92%,72.7MiB / 7.754GiB,7800000,525000000
1781125850,router1,50.63%,0.92%,73.03MiB / 7.754GiB,9010000,631000000
1781125852,router1,50.96%,0.93%,73.73MiB / 7.754GiB,10400000,746000000
1781125854,router1,48.77%,0.92%,73.44MiB / 7.754GiB,11600000,855000000
1781125857,router1,46.03%,0.92%,73.39MiB / 7.754GiB,13000000,973000000
1781125859,router1,46.42%,0.93%,73.63MiB / 7.754GiB,14200000,1080000000
1781125861,router1,46.60%,0.93%,73.93MiB / 7.754GiB,15700000,1200000000
1781125863,router1,49.45%,0.93%,74.22MiB / 7.754GiB,17000000,1300000000
1781125865,router1,48.00%,0.94%,74.42MiB / 7.754GiB,18500000,1420000000
1781125867,router1,45.81%,0.94%,74.58MiB / 7.754GiB,19800000,1530000000
1781125869,router1,46.94%,0.94%,74.43MiB / 7.754GiB,21200000,1650000000
1781125871,router1,47.98%,0.94%,74.5MiB / 7.754GiB,22500000,1750000000
1781125873,router1,51.15%,0.94%,74.59MiB / 7.754GiB,23900000,1870000000
1781125876,router1,47.58%,0.94%,74.69MiB / 7.754GiB,25300000,1980000000
1781125878,router1,46.48%,0.94%,74.79MiB / 7.754GiB,26700000,2090000000
1781125880,router1,46.12%,0.95%,75.08MiB / 7.754GiB,28000000,2210000000
1781125882,router1,46.13%,0.94%,74.84MiB / 7.754GiB,29300000,2320000000
1781125884,router1,46.03%,0.94%,74.88MiB / 7.754GiB,30800000,2440000000
1781125886,router1,47.82%,0.95%,75.6MiB / 7.754GiB,32100000,2550000000
1781125888,router1,45.75%,0.94%,74.98MiB / 7.754GiB,33500000,2660000000
1781125890,router1,48.06%,0.95%,75.13MiB / 7.754GiB,34900000,2780000000
1781125892,router1,50.17%,0.95%,75.07MiB / 7.754GiB,36100000,2890000000
1781125895,router1,44.52%,0.94%,74.89MiB / 7.754GiB,37500000,3000000000
1781125897,router1,48.45%,0.94%,74.92MiB / 7.754GiB,38800000,3110000000
1781125899,router1,60.12%,1.11%,87.82MiB / 7.754GiB,40400000,3230000000
1781125901,router1,48.39%,1.07%,84.68MiB / 7.754GiB,41800000,3360000000
1781125903,router1,45.57%,1.07%,84.9MiB / 7.754GiB,43200000,3470000000
1781125905,router1,46.27%,1.06%,84.52MiB / 7.754GiB,44500000,3580000000
1781125907,router1,50.36%,1.07%,84.81MiB / 7.754GiB,45900000,3700000000
1781125909,router1,48.20%,1.07%,84.8MiB / 7.754GiB,47100000,3800000000
1781125911,router1,50.80%,1.07%,84.68MiB / 7.754GiB,48400000,3920000000
1781125913,router1,49.02%,1.07%,85MiB / 7.754GiB,49600000,4030000000
1781125916,router1,48.74%,1.07%,84.88MiB / 7.754GiB,50900000,4140000000
1781125918,router1,50.05%,1.07%,85.01MiB / 7.754GiB,52200000,4250000000
1781125920,router1,50.33%,1.07%,85.07MiB / 7.754GiB,53400000,4370000000
1781125922,router1,49.37%,1.07%,84.71MiB / 7.754GiB,54800000,4480000000
1781125924,router1,48.01%,1.07%,84.68MiB / 7.754GiB,56100000,4590000000
1781125926,router1,50.10%,1.07%,84.89MiB / 7.754GiB,57500000,4700000000
1781125928,router1,48.73%,1.07%,84.99MiB / 7.754GiB,59000000,4820000000
1781125930,router1,50.18%,1.07%,85.07MiB / 7.754GiB,60300000,4920000000
1781125932,router1,45.56%,1.07%,84.75MiB / 7.754GiB,61800000,5040000000
1781125934,router1,44.73%,1.07%,84.99MiB / 7.754GiB,63000000,5150000000
1781125937,router1,45.95%,1.07%,84.8MiB / 7.754GiB,64400000,5270000000
1781125939,router1,43.48%,1.07%,85.04MiB / 7.754GiB,65600000,5370000000
1781125941,router1,45.58%,1.07%,84.99MiB / 7.754GiB,67000000,5490000000
1781125943,router1,42.98%,1.07%,84.86MiB / 7.754GiB,68300000,5600000000
1781125945,router1,48.58%,1.07%,84.85MiB / 7.754GiB,69700000,5710000000
1781125947,router1,48.34%,1.07%,84.94MiB / 7.754GiB,71000000,5820000000
1781125949,router1,50.87%,1.07%,85.14MiB / 7.754GiB,72300000,5940000000
1781125951,router1,50.20%,1.07%,84.78MiB / 7.754GiB,73600000,6050000000
1781125953,router1,50.49%,1.07%,84.98MiB / 7.754GiB,74900000,6160000000
1781125956,router1,49.10%,1.07%,84.92MiB / 7.754GiB,76100000,6270000000
1781125958,router1,48.95%,1.07%,84.99MiB / 7.754GiB,77400000,6390000000
1781125960,router1,128.26%,1.22%,97.05MiB / 7.754GiB,80400000,6680000000
1781125962,router1,109.66%,1.26%,100.2MiB / 7.754GiB,86300000,7130000000
1781125964,router1,110.14%,1.28%,102MiB / 7.754GiB,92000000,7570000000
1781125966,router1,140.93%,1.30%,103.4MiB / 7.754GiB,97600000,8020000000
1781125968,router1,139.83%,1.30%,103.2MiB / 7.754GiB,103000000,8470000000
