timestamp,container,cpu_perc,mem_perc,mem_usage,net_rx_b,net_tx_b
1781561161,router1,0.03%,0.08%,6.496MiB / 7.754GiB,53300,42700
1781561164,router1,2.27%,0.08%,6.504MiB / 7.754GiB,60200,56200
1781561166,router1,2.20%,0.08%,6.695MiB / 7.754GiB,68400,69600
1781561168,router1,12.06%,0.14%,10.91MiB / 7.754GiB,125000,119000
1781561170,router1,2.60%,0.14%,10.88MiB / 7.754GiB,139000,138000
1781561172,router1,1.69%,0.14%,10.9MiB / 7.754GiB,154000,158000
1781561174,router1,12.22%,0.19%,15.3MiB / 7.754GiB,220000,217000
1781561176,router1,3.29%,0.20%,15.54MiB / 7.754GiB,247000,250000
1781561178,router1,2.08%,0.19%,15.3MiB / 7.754GiB,271000,277000
1781561180,router1,13.19%,0.24%,18.71MiB / 7.754GiB,339000,342000
1781561182,router1,2.85%,0.25%,19.7MiB / 7.754GiB,373000,378000
1781561185,router1,3.68%,0.25%,19.81MiB / 7.754GiB,412000,425000
1781561187,router1,2.75%,0.25%,19.7MiB / 7.754GiB,446000,461000
1781561189,router1,3.60%,0.30%,24.14MiB / 7.754GiB,540000,547000
1781561191,router1,3.61%,0.31%,24.23MiB / 7.754GiB,581000,594000
1781561193,router1,5.48%,0.31%,24.37MiB / 7.754GiB,633000,650000
1781561195,router1,5.04%,0.36%,28.51MiB / 7.754GiB,715000,727000
1781561197,router1,7.04%,0.36%,28.56MiB / 7.754GiB,776000,795000
1781561199,router1,5.11%,0.36%,28.77MiB / 7.754GiB,818000,841000
1781561201,router1,7.95%,0.41%,32.95MiB / 7.754GiB,932000,949000
1781561203,router1,5.59%,0.42%,33.2MiB / 7.754GiB,986000,1010000
1781561206,router1,5.49%,0.41%,32.95MiB / 7.754GiB,1050000,1080000
1781561208,router1,19.82%,0.48%,37.89MiB / 7.754GiB,1150000,1180000
1781561210,router1,7.06%,0.47%,37.5MiB / 7.754GiB,1230000,1260000
1781561212,router1,7.37%,0.47%,37.65MiB / 7.754GiB,1290000,1320000
1781561214,router1,17.82%,0.53%,41.81MiB / 7.754GiB,1420000,1440000
1781561216,router1,7.21%,0.53%,42.08MiB / 7.754GiB,1510000,1530000
1781561218,router1,4.96%,0.53%,41.81MiB / 7.754GiB,1590000,1610000
1781561220,router1,17.14%,0.56%,44.81MiB / 7.754GiB,1700000,1710000
1781561222,router1,88.38%,0.69%,55.07MiB / 7.754GiB,3100000,6420000
1781561225,router1,90.77%,0.70%,55.4MiB / 7.754GiB,6030000,16300000
1781561227,router1,82.72%,0.69%,54.99MiB / 7.754GiB,8980000,26200000
1781561229,router1,86.09%,0.70%,55.22MiB / 7.754GiB,11900000,35900000
1781561231,router1,83.64%,0.69%,55.05MiB / 7.754GiB,14800000,45700000
1781561233,router1,84.86%,0.69%,55.07MiB / 7.754GiB,17700000,55400000
1781561235,router1,86.49%,0.70%,55.29MiB / 7.754GiB,20600000,65200000
1781561237,router1,89.23%,0.69%,55.13MiB / 7.754GiB,23500000,75000000
1781561239,router1,87.41%,0.69%,54.98MiB / 7.754GiB,26400000,84700000
1781561241,router1,88.47%,0.69%,55.08MiB / 7.754GiB,29400000,94500000
1781561243,router1,87.52%,0.69%,55.15MiB / 7.754GiB,32300000,104000000
1781561246,router1,89.48%,0.70%,55.19MiB / 7.754GiB,35200000,114000000
1781561248,router1,81.63%,0.69%,55.08MiB / 7.754GiB,38100000,124000000
1781561250,router1,81.52%,0.69%,55.14MiB / 7.754GiB,41000000,134000000
1781561252,router1,82.30%,0.70%,55.46MiB / 7.754GiB,43900000,143000000
1781561254,router1,84.70%,0.69%,54.93MiB / 7.754GiB,46800000,153000000
1781561256,router1,85.52%,0.70%,55.34MiB / 7.754GiB,49800000,163000000
1781561258,router1,85.54%,0.69%,55.16MiB / 7.754GiB,52700000,173000000
1781561260,router1,84.48%,0.70%,55.27MiB / 7.754GiB,55700000,183000000
1781561262,router1,85.78%,0.69%,55.08MiB / 7.754GiB,58600000,193000000
1781561265,router1,86.44%,0.70%,55.32MiB / 7.754GiB,61600000,203000000
1781561267,router1,82.27%,0.69%,54.98MiB / 7.754GiB,64500000,212000000
1781561269,router1,84.11%,0.70%,55.23MiB / 7.754GiB,67400000,222000000
1781561271,router1,82.00%,0.69%,55.12MiB / 7.754GiB,70300000,232000000
