transport,run_id,time_s,phase,phase_time_s,target_throughput_msg_s,delivery_throughput_msg_s,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_latency_ms,cpu_cores,memory_gb,network_rx_gbps,network_tx_gbps
zenoh,fanout_bursty_20260615_231243_zenoh_p128_s3000_u30_bursty,0,baseline,0,60000,64170.9,2.032979,3.144573,3.641773,2.05236,1.1265,0.157031,0.032,0.112
zenoh,fanout_bursty_20260615_231243_zenoh_p128_s3000_u30_bursty,1,baseline,1,60000,60014.57,2.08671,3.014611,3.346997,2.09166,1.1265,0.157031,0.032,0.112
zenoh,fanout_bursty_20260615_231243_zenoh_p128_s3000_u30_bursty,2,baseline,2,60000,59969.04,2.209497,3.435957,3.85231,2.254769,1.1265,0.157031,0.032,0.112
zenoh,fanout_bursty_20260615_231243_zenoh_p128_s3000_u30_bursty,3,baseline,3,60000,59967.82,2.920887,4.206503,4.628125,2.943634,1.1265,0.157031,0.032,0.112
zenoh,fanout_bursty_20260615_231243_zenoh_p128_s3000_u30_bursty,4,baseline,4,60000,60033.63,2.623076,3.901012,4.301267,2.646487,1.1265,0.157031,0.032,0.112
zenoh,fanout_bursty_20260615_231243_zenoh_p128_s3000_u30_bursty,5,baseline,5,60000,60016.83,2.035653,3.075246,3.385192,2.05297,1.0863,0.156836,0.034667,0.112
zenoh,fanout_bursty_20260615_231243_zenoh_p128_s3000_u30_bursty,6,baseline,6,60000,59755.66,1.940995,21.656266,28.129382,4.761516,1.0863,0.156836,0.034667,0.112
zenoh,fanout_bursty_20260615_231243_zenoh_p128_s3000_u30_bursty,7,baseline,7,60000,60304.79,1.537498,25.158495,30.019256,4.739566,1.0863,0.156836,0.034667,0.112
zenoh,fanout_bursty_20260615_231243_zenoh_p128_s3000_u30_bursty,8,baseline,8,60000,59996.87,1.468576,2.347689,2.739537,1.502559,1.2712,0.157031,0.032,0.112
zenoh,fanout_bursty_20260615_231243_zenoh_p128_s3000_u30_bursty,9,baseline,9,60000,59987.49,1.418036,2.370818,2.891251,1.466239,1.2712,0.157031,0.032,0.112
zenoh,fanout_bursty_20260615_231243_zenoh_p128_s3000_u30_bursty,10,baseline,10,60000,59999.21,1.458555,2.509877,3.303984,1.5296,1.2712,0.157031,0.032,0.112
zenoh,fanout_bursty_20260615_231243_zenoh_p128_s3000_u30_bursty,11,baseline,11,60000,59841.03,1.535005,21.312444,26.535529,4.026662,1.1684,0.156836,0.034667,0.112
zenoh,fanout_bursty_20260615_231243_zenoh_p128_s3000_u30_bursty,12,baseline,12,60000,60145.53,1.63636,7.386114,9.575442,2.341668,1.1684,0.156836,0.034667,0.112
zenoh,fanout_bursty_20260615_231243_zenoh_p128_s3000_u30_bursty,13,baseline,13,60000,59964.05,2.097432,3.120908,3.521382,2.121965,1.1684,0.156836,0.034667,0.112
zenoh,fanout_bursty_20260615_231243_zenoh_p128_s3000_u30_bursty,14,baseline,14,60000,59954.3,2.552229,3.968977,4.503814,2.584516,1.3056,0.157227,0.032,0.112
zenoh,fanout_bursty_20260615_231243_zenoh_p128_s3000_u30_bursty,15,baseline,15,60000,60015.52,2.217886,3.788845,4.313191,2.308368,1.3056,0.157227,0.032,0.112
zenoh,fanout_bursty_20260615_231243_zenoh_p128_s3000_u30_bursty,16,baseline,16,60000,60063.47,2.289127,3.99726,4.493764,2.376527,1.3056,0.157227,0.032,0.112
zenoh,fanout_bursty_20260615_231243_zenoh_p128_s3000_u30_bursty,17,baseline,17,60000,60014.94,1.503694,2.465204,2.800468,1.542751,1.0174,0.157031,0.034667,0.112
zenoh,fanout_bursty_20260615_231243_zenoh_p128_s3000_u30_bursty,18,baseline,18,60000,60016.49,1.466386,2.430446,2.820833,1.507989,1.0174,0.157031,0.034667,0.112
zenoh,fanout_bursty_20260615_231243_zenoh_p128_s3000_u30_bursty,19,baseline,19,60000,59942.93,1.519956,8.335867,16.393381,2.508922,1.0174,0.157031,0.034667,0.112
zenoh,fanout_bursty_20260615_231243_zenoh_p128_s3000_u30_bursty,20,baseline,20,60000,59965.26,1.366167,7.515628,14.596186,2.247557,1.2686,0.157031,0.034667,0.112
zenoh,fanout_bursty_20260615_231243_zenoh_p128_s3000_u30_bursty,21,baseline,21,60000,60099.78,1.402507,13.147107,21.763399,2.976321,1.2686,0.157031,0.034667,0.112
zenoh,fanout_bursty_20260615_231243_zenoh_p128_s3000_u30_bursty,22,baseline,22,60000,59990.39,1.390364,2.249405,2.545854,1.426071,1.2686,0.157031,0.034667,0.112
zenoh,fanout_bursty_20260615_231243_zenoh_p128_s3000_u30_bursty,23,baseline,23,60000,59981.31,1.375852,2.213889,2.483105,1.406982,1.0168,0.157715,0.032,0.114667
zenoh,fanout_bursty_20260615_231243_zenoh_p128_s3000_u30_bursty,24,baseline,24,60000,60021.41,1.439567,2.338665,2.653443,1.477161,1.0168,0.157715,0.032,0.114667
zenoh,fanout_bursty_20260615_231243_zenoh_p128_s3000_u30_bursty,25,baseline,25,60000,59988.89,1.450822,2.410798,2.706001,1.487079,1.0168,0.157715,0.032,0.114667
