timestamp,container,cpu_perc,mem_perc,mem_usage,net_rx_b,net_tx_b
1781294476,router1,0.95%,0.08%,6.52MiB / 7.754GiB,53300,42700
1781294478,router1,2.20%,0.08%,6.527MiB / 7.754GiB,60400,56200
1781294480,router1,2.08%,0.08%,6.582MiB / 7.754GiB,68700,69600
1781294482,router1,13.89%,0.14%,11.07MiB / 7.754GiB,124000,117000
1781294484,router1,3.02%,0.14%,10.89MiB / 7.754GiB,139000,138000
1781294486,router1,1.35%,0.14%,11.16MiB / 7.754GiB,153000,156000
1781294488,router1,12.39%,0.19%,15.45MiB / 7.754GiB,220000,218000
1781294491,router1,2.84%,0.20%,15.61MiB / 7.754GiB,244000,248000
1781294493,router1,2.17%,0.19%,15.33MiB / 7.754GiB,270000,279000
1781294495,router1,10.40%,0.22%,17.77MiB / 7.754GiB,324000,333000
1781294497,router1,2.61%,0.25%,19.87MiB / 7.754GiB,371000,381000
1781294499,router1,3.92%,0.25%,19.7MiB / 7.754GiB,408000,426000
1781294501,router1,2.68%,0.25%,19.77MiB / 7.754GiB,443000,465000
1781294503,router1,4.54%,0.31%,24.28MiB / 7.754GiB,532000,550000
1781294505,router1,3.77%,0.31%,24.35MiB / 7.754GiB,576000,601000
1781294507,router1,5.67%,0.30%,24.12MiB / 7.754GiB,622000,652000
1781294509,router1,5.38%,0.36%,28.66MiB / 7.754GiB,710000,735000
1781294511,router1,7.35%,0.36%,28.54MiB / 7.754GiB,767000,799000
1781294514,router1,4.44%,0.36%,28.53MiB / 7.754GiB,813000,848000
1781294516,router1,13.66%,0.42%,33.17MiB / 7.754GiB,926000,953000
1781294518,router1,5.04%,0.42%,33MiB / 7.754GiB,981000,1010000
1781294520,router1,6.21%,0.42%,32.98MiB / 7.754GiB,1050000,1090000
1781294522,router1,18.09%,0.47%,37.35MiB / 7.754GiB,1150000,1180000
1781294524,router1,10.16%,0.47%,37.38MiB / 7.754GiB,1230000,1270000
1781294526,router1,4.76%,0.47%,37.34MiB / 7.754GiB,1290000,1320000
1781294528,router1,20.19%,0.53%,41.85MiB / 7.754GiB,1430000,1450000
1781294530,router1,5.47%,0.53%,41.85MiB / 7.754GiB,1490000,1510000
1781294532,router1,6.41%,0.53%,41.84MiB / 7.754GiB,1590000,1610000
1781294535,router1,5.79%,0.53%,42.31MiB / 7.754GiB,1650000,1680000
