timestamp,container,cpu_perc,mem_perc,mem_usage,net_rx_b,net_tx_b
1781640743,nats,2.45%,0.06%,4.949MiB / 7.754GiB,19600,36900
1781640746,nats,2.70%,0.09%,6.754MiB / 7.754GiB,39700,76600
1781640748,nats,3.15%,0.11%,8.867MiB / 7.754GiB,66500,129000
1781640750,nats,2.96%,0.14%,11.16MiB / 7.754GiB,87400,171000
1781640752,nats,2.57%,0.14%,11.46MiB / 7.754GiB,114000,222000
1781640754,nats,2.87%,0.16%,12.71MiB / 7.754GiB,135000,264000
1781640756,nats,2.06%,0.19%,15.11MiB / 7.754GiB,156000,306000
1781640758,nats,2.74%,0.19%,15.23MiB / 7.754GiB,182000,358000
1781640760,nats,2.21%,0.19%,15.36MiB / 7.754GiB,203000,400000
1781640762,nats,3.09%,0.22%,17.41MiB / 7.754GiB,229000,452000
1781640764,nats,1.89%,0.25%,19.71MiB / 7.754GiB,250000,494000
1781640766,nats,2.80%,0.25%,20.05MiB / 7.754GiB,277000,546000
1781640769,nats,2.06%,0.25%,19.92MiB / 7.754GiB,298000,587000
1781640771,nats,2.96%,0.26%,20.48MiB / 7.754GiB,324000,640000
1781640773,nats,3.72%,0.28%,22.23MiB / 7.754GiB,345000,681000
1781640775,nats,2.71%,0.30%,24.08MiB / 7.754GiB,368000,727000
1781640777,nats,5.71%,0.36%,28.43MiB / 7.754GiB,392000,775000
1781640779,nats,2.15%,0.36%,28.79MiB / 7.754GiB,413000,816000
1781640781,nats,2.82%,0.36%,28.9MiB / 7.754GiB,440000,869000
1781640783,nats,1.88%,0.37%,28.99MiB / 7.754GiB,461000,910000
1781640785,nats,2.85%,0.36%,28.96MiB / 7.754GiB,487000,963000
1781640787,nats,1.75%,0.37%,29.56MiB / 7.754GiB,508000,1000000
1781640790,nats,3.22%,0.38%,30.25MiB / 7.754GiB,535000,1060000
1781640792,nats,2.24%,0.41%,32.21MiB / 7.754GiB,555000,1100000
1781640794,nats,3.27%,0.43%,34.11MiB / 7.754GiB,582000,1150000
1781640796,nats,3.07%,0.45%,35.82MiB / 7.754GiB,603000,1190000
1781640798,nats,3.28%,0.48%,38.18MiB / 7.754GiB,630000,1240000
1781640800,nats,3.13%,0.50%,39.62MiB / 7.754GiB,650000,1290000
1781640802,nats,2.05%,0.57%,45.15MiB / 7.754GiB,671000,1330000
1781640804,nats,107.59%,0.69%,54.62MiB / 7.754GiB,2270000,5010000
1781640806,nats,109.98%,0.72%,56.79MiB / 7.754GiB,5160000,11500000
1781640809,nats,109.59%,0.74%,58.79MiB / 7.754GiB,8050000,17900000
1781640811,nats,112.73%,0.77%,61.49MiB / 7.754GiB,10900000,24400000
1781640813,nats,127.31%,0.91%,72.13MiB / 7.754GiB,13800000,30900000
1781640815,nats,106.67%,0.90%,71.74MiB / 7.754GiB,16700000,37300000
1781640817,nats,112.92%,0.91%,71.95MiB / 7.754GiB,19600000,43700000
1781640819,nats,106.87%,0.91%,72.33MiB / 7.754GiB,22500000,50200000
1781640821,nats,110.52%,0.91%,72.21MiB / 7.754GiB,25400000,56600000
1781640824,nats,117.52%,0.91%,72.33MiB / 7.754GiB,28300000,63000000
1781640826,nats,115.72%,0.91%,72.49MiB / 7.754GiB,31100000,69400000
1781640828,nats,115.50%,0.91%,72.63MiB / 7.754GiB,34000000,75900000
1781640830,nats,112.62%,0.91%,72.3MiB / 7.754GiB,36900000,82400000
1781640832,nats,109.54%,0.92%,72.72MiB / 7.754GiB,39800000,88800000
1781640834,nats,113.67%,0.92%,73.02MiB / 7.754GiB,42700000,95300000
1781640836,nats,110.56%,0.92%,72.71MiB / 7.754GiB,45600000,102000000
1781640839,nats,116.32%,0.92%,73.29MiB / 7.754GiB,48500000,108000000
1781640841,nats,117.18%,0.92%,72.72MiB / 7.754GiB,51400000,115000000
1781640843,nats,117.31%,0.92%,73.11MiB / 7.754GiB,54300000,121000000
1781640845,nats,118.47%,0.92%,72.98MiB / 7.754GiB,57200000,128000000
1781640847,nats,117.84%,0.92%,73.09MiB / 7.754GiB,60000000,134000000
1781640849,nats,116.29%,0.92%,73.41MiB / 7.754GiB,62900000,140000000
1781640851,nats,113.16%,0.92%,72.93MiB / 7.754GiB,65800000,147000000
1781640853,nats,116.21%,0.92%,73.32MiB / 7.754GiB,68600000,153000000
1781640856,nats,110.65%,0.92%,72.86MiB / 7.754GiB,71500000,160000000
1781640858,nats,113.18%,0.92%,72.98MiB / 7.754GiB,74400000,166000000
1781640860,nats,112.28%,0.92%,73.07MiB / 7.754GiB,77200000,172000000
1781640862,nats,113.48%,0.92%,72.86MiB / 7.754GiB,80100000,179000000
1781640864,nats,277.04%,0.92%,73.39MiB / 7.754GiB,88000000,197000000
1781640866,nats,261.00%,0.93%,73.85MiB / 7.754GiB,102000000,228000000
1781640868,nats,269.68%,0.93%,73.72MiB / 7.754GiB,116000000,260000000
1781640870,nats,263.88%,0.93%,74.1MiB / 7.754GiB,129000000,292000000
1781640873,nats,265.69%,0.94%,74.35MiB / 7.754GiB,143000000,323000000
1781640875,nats,266.69%,0.95%,75.8MiB / 7.754GiB,156000000,355000000
1781640877,nats,273.02%,0.96%,75.97MiB / 7.754GiB,169000000,387000000
1781640879,nats,266.05%,0.96%,76.09MiB / 7.754GiB,181000000,418000000
1781640881,nats,265.93%,0.96%,76MiB / 7.754GiB,193000000,450000000
1781640883,nats,268.47%,0.96%,76.27MiB / 7.754GiB,205000000,481000000
1781640885,nats,263.46%,0.98%,78.04MiB / 7.754GiB,217000000,512000000
1781640887,nats,263.51%,0.98%,77.69MiB / 7.754GiB,229000000,544000000
1781640889,nats,265.48%,0.98%,77.81MiB / 7.754GiB,240000000,576000000
1781640891,nats,266.19%,0.98%,77.69MiB / 7.754GiB,251000000,607000000
1781640893,nats,270.78%,0.98%,77.73MiB / 7.754GiB,262000000,639000000
1781640896,nats,262.00%,0.98%,77.56MiB / 7.754GiB,273000000,671000000
1781640898,nats,268.71%,0.98%,77.75MiB / 7.754GiB,284000000,703000000
1781640900,nats,272.59%,0.98%,77.95MiB / 7.754GiB,294000000,734000000
1781640902,nats,271.82%,0.99%,78.26MiB / 7.754GiB,304000000,766000000
1781640904,nats,267.03%,0.99%,78.54MiB / 7.754GiB,314000000,798000000
1781640906,nats,265.61%,0.99%,78.44MiB / 7.754GiB,323000000,829000000
1781640908,nats,271.51%,0.99%,78.45MiB / 7.754GiB,332000000,861000000
1781640910,nats,267.37%,0.99%,78.5MiB / 7.754GiB,341000000,892000000
1781640912,nats,270.20%,0.99%,78.48MiB / 7.754GiB,350000000,924000000
1781640915,nats,271.41%,0.99%,78.49MiB / 7.754GiB,359000000,956000000
1781640917,nats,274.39%,0.99%,78.74MiB / 7.754GiB,367000000,987000000
1781640919,nats,262.65%,0.98%,78.18MiB / 7.754GiB,375000000,1020000000
1781640921,nats,265.70%,0.99%,78.8MiB / 7.754GiB,383000000,1050000000
1781640923,nats,267.00%,1.00%,79.11MiB / 7.754GiB,390000000,1080000000
1781640925,nats,269.64%,0.99%,78.68MiB / 7.754GiB,400000000,1250000000
1781640927,nats,277.32%,1.00%,79.08MiB / 7.754GiB,410000000,1440000000
1781640929,nats,275.47%,1.00%,79.27MiB / 7.754GiB,420000000,1630000000
1781640931,nats,277.79%,1.00%,79.04MiB / 7.754GiB,429000000,1820000000
1781640933,nats,274.75%,1.00%,79.23MiB / 7.754GiB,439000000,2010000000
1781640935,nats,282.69%,1.00%,79.48MiB / 7.754GiB,449000000,2200000000
1781640937,nats,277.39%,1.00%,79.07MiB / 7.754GiB,459000000,2390000000
1781640939,nats,281.79%,1.00%,79.34MiB / 7.754GiB,469000000,2580000000
1781640942,nats,279.09%,0.99%,78.84MiB / 7.754GiB,479000000,2780000000
1781640944,nats,283.45%,1.00%,79.3MiB / 7.754GiB,489000000,2970000000
1781640946,nats,284.70%,1.00%,79.32MiB / 7.754GiB,499000000,3160000000
1781640948,nats,276.51%,1.00%,79.28MiB / 7.754GiB,509000000,3350000000
1781640950,nats,285.97%,1.00%,79.26MiB / 7.754GiB,518000000,3540000000
1781640952,nats,284.46%,1.00%,79.56MiB / 7.754GiB,528000000,3730000000
1781640954,nats,284.65%,1.00%,79.14MiB / 7.754GiB,538000000,3920000000
1781640956,nats,278.78%,1.00%,79.58MiB / 7.754GiB,548000000,4110000000
1781640958,nats,280.22%,1.00%,79.54MiB / 7.754GiB,558000000,4300000000
1781640960,nats,275.54%,1.00%,79.63MiB / 7.754GiB,568000000,4490000000
1781640962,nats,278.22%,1.00%,79.12MiB / 7.754GiB,578000000,4680000000
1781640964,nats,279.34%,1.01%,79.92MiB / 7.754GiB,588000000,4870000000
1781640966,nats,272.66%,1.00%,79.67MiB / 7.754GiB,598000000,5060000000
1781640969,nats,276.46%,1.00%,79.57MiB / 7.754GiB,607000000,5250000000
1781640971,nats,269.75%,1.01%,80.01MiB / 7.754GiB,617000000,5440000000
1781640973,nats,277.18%,1.01%,80.13MiB / 7.754GiB,627000000,5640000000
1781640975,nats,271.22%,1.01%,80.24MiB / 7.754GiB,637000000,5830000000
1781640977,nats,276.96%,1.01%,80.23MiB / 7.754GiB,647000000,6020000000
1781640979,nats,275.77%,1.01%,80.15MiB / 7.754GiB,657000000,6210000000
1781640981,nats,279.03%,1.01%,80.08MiB / 7.754GiB,667000000,6400000000
1781640983,nats,279.81%,1.01%,80.06MiB / 7.754GiB,677000000,6590000000
1781640985,nats,269.69%,1.00%,79.59MiB / 7.754GiB,684000000,6620000000
1781640987,nats,267.70%,1.02%,80.74MiB / 7.754GiB,691000000,6660000000
1781640989,nats,265.91%,1.01%,80.49MiB / 7.754GiB,699000000,6690000000
1781640991,nats,261.85%,1.01%,79.93MiB / 7.754GiB,706000000,6720000000
1781640994,nats,259.02%,1.02%,80.86MiB / 7.754GiB,713000000,6750000000
1781640996,nats,266.08%,1.01%,80.33MiB / 7.754GiB,720000000,6780000000
1781640998,nats,259.73%,1.01%,80.2MiB / 7.754GiB,728000000,6810000000
1781641000,nats,268.21%,1.01%,80.54MiB / 7.754GiB,735000000,6850000000
1781641002,nats,262.77%,1.01%,80.22MiB / 7.754GiB,742000000,6880000000
1781641004,nats,267.89%,1.01%,80.34MiB / 7.754GiB,750000000,6910000000
1781641006,nats,266.83%,1.01%,80.4MiB / 7.754GiB,757000000,6940000000
1781641008,nats,274.38%,1.01%,80.38MiB / 7.754GiB,764000000,6970000000
1781641010,nats,268.18%,1.01%,80.57MiB / 7.754GiB,771000000,7000000000
1781641012,nats,271.69%,1.01%,80.02MiB / 7.754GiB,778000000,7040000000
1781641014,nats,266.43%,1.01%,80.41MiB / 7.754GiB,786000000,7070000000
1781641017,nats,269.60%,1.01%,80.47MiB / 7.754GiB,793000000,7100000000
1781641019,nats,270.40%,1.02%,80.64MiB / 7.754GiB,800000000,7130000000
1781641021,nats,260.27%,1.01%,80.41MiB / 7.754GiB,807000000,7160000000
1781641023,nats,262.56%,1.01%,80.55MiB / 7.754GiB,815000000,7190000000
1781641025,nats,259.90%,1.02%,80.64MiB / 7.754GiB,822000000,7220000000
1781641027,nats,259.40%,1.01%,80.41MiB / 7.754GiB,829000000,7260000000
1781641029,nats,264.64%,1.01%,80.56MiB / 7.754GiB,836000000,7290000000
1781641031,nats,262.96%,1.02%,80.72MiB / 7.754GiB,843000000,7320000000
