timestamp,container,cpu_perc,mem_perc,mem_usage,net_rx_b,net_tx_b
1781561726,router1,0.57%,0.08%,6.625MiB / 7.754GiB,53300,42700
1781561728,router1,2.26%,0.08%,6.508MiB / 7.754GiB,60400,56200
1781561730,router1,2.26%,0.08%,6.516MiB / 7.754GiB,68100,69500
1781561732,router1,14.07%,0.14%,11.28MiB / 7.754GiB,123000,117000
1781561734,router1,3.14%,0.14%,10.89MiB / 7.754GiB,138000,138000
1781561736,router1,1.38%,0.14%,10.87MiB / 7.754GiB,152000,156000
1781561738,router1,12.56%,0.20%,15.64MiB / 7.754GiB,219000,218000
1781561740,router1,2.83%,0.20%,15.58MiB / 7.754GiB,243000,249000
1781561743,router1,2.05%,0.19%,15.32MiB / 7.754GiB,268000,279000
1781561745,router1,9.72%,0.23%,18.04MiB / 7.754GiB,323000,333000
1781561747,router1,2.73%,0.25%,19.79MiB / 7.754GiB,371000,382000
1781561749,router1,3.92%,0.25%,19.91MiB / 7.754GiB,407000,426000
1781561751,router1,2.28%,0.25%,19.68MiB / 7.754GiB,442000,465000
1781561753,router1,4.16%,0.31%,24.44MiB / 7.754GiB,532000,549000
1781561755,router1,3.53%,0.30%,24.2MiB / 7.754GiB,577000,599000
1781561757,router1,5.57%,0.31%,24.36MiB / 7.754GiB,624000,649000
1781561759,router1,5.16%,0.36%,28.61MiB / 7.754GiB,715000,731000
1781561761,router1,7.56%,0.36%,28.53MiB / 7.754GiB,772000,794000
1781561763,router1,4.95%,0.36%,28.86MiB / 7.754GiB,818000,845000
1781561766,router1,13.87%,0.42%,32.96MiB / 7.754GiB,930000,950000
1781561768,router1,5.27%,0.41%,32.94MiB / 7.754GiB,986000,1010000
1781561770,router1,6.54%,0.42%,33.08MiB / 7.754GiB,1060000,1080000
1781561772,router1,16.76%,0.47%,37.34MiB / 7.754GiB,1150000,1170000
1781561774,router1,8.98%,0.47%,37.63MiB / 7.754GiB,1230000,1260000
1781561776,router1,4.84%,0.47%,37.32MiB / 7.754GiB,1290000,1320000
1781561778,router1,21.57%,0.53%,41.95MiB / 7.754GiB,1420000,1450000
1781561780,router1,5.33%,0.53%,41.89MiB / 7.754GiB,1490000,1520000
1781561782,router1,6.98%,0.53%,42.01MiB / 7.754GiB,1580000,1610000
1781561784,router1,5.03%,0.53%,41.88MiB / 7.754GiB,1650000,1680000
1781561787,router1,75.84%,0.69%,55.14MiB / 7.754GiB,2760000,5340000
1781561789,router1,88.36%,0.70%,55.25MiB / 7.754GiB,5690000,15200000
1781561791,router1,86.18%,0.69%,55.1MiB / 7.754GiB,8620000,25000000
