timestamp,container,cpu_perc,mem_perc,mem_usage,net_rx_b,net_tx_b
1781563617,router1,26.20%,0.20%,15.69MiB / 7.754GiB,157000,127000
1781563619,router1,4.61%,0.20%,15.68MiB / 7.754GiB,174000,161000
1781563621,router1,2.61%,0.20%,15.63MiB / 7.754GiB,190000,187000
1781563623,router1,34.10%,0.33%,26.58MiB / 7.754GiB,336000,319000
1781563625,router1,4.19%,0.36%,28.6MiB / 7.754GiB,398000,395000
1781563628,router1,3.92%,0.36%,28.8MiB / 7.754GiB,446000,458000
1781563630,router1,27.00%,0.45%,35.84MiB / 7.754GiB,584000,594000
1781563632,router1,7.21%,0.53%,41.87MiB / 7.754GiB,719000,729000
1781563634,router1,6.66%,0.53%,41.92MiB / 7.754GiB,794000,820000
1781563636,router1,15.12%,0.57%,44.89MiB / 7.754GiB,908000,938000
1781563638,router1,8.02%,0.70%,55.25MiB / 7.754GiB,1110000,1130000
1781563640,router1,11.51%,0.69%,55.02MiB / 7.754GiB,1220000,1260000
1781563642,router1,12.22%,0.70%,55.24MiB / 7.754GiB,1320000,1370000
1781563644,router1,21.38%,0.86%,68.49MiB / 7.754GiB,1590000,1620000
1781563646,router1,12.56%,0.86%,68.43MiB / 7.754GiB,1720000,1760000
1781563649,router1,11.94%,0.87%,68.74MiB / 7.754GiB,1850000,1910000
1781563651,router1,33.37%,1.03%,81.77MiB / 7.754GiB,2120000,2160000
1781563653,router1,20.75%,1.03%,81.81MiB / 7.754GiB,2290000,2350000
1781563655,router1,17.25%,1.04%,82.27MiB / 7.754GiB,2430000,2500000
1781563657,router1,50.33%,1.20%,95.29MiB / 7.754GiB,2760000,2810000
1781563659,router1,14.30%,1.20%,95.18MiB / 7.754GiB,2930000,2990000
1781563661,router1,13.42%,1.20%,95.43MiB / 7.754GiB,3120000,3190000
1781563663,router1,47.43%,1.33%,105.4MiB / 7.754GiB,3400000,3460000
1781563665,router1,20.17%,1.36%,108.3MiB / 7.754GiB,3660000,3720000
1781563667,router1,21.45%,1.37%,108.4MiB / 7.754GiB,3870000,3940000
1781563670,router1,44.52%,1.45%,115.3MiB / 7.754GiB,4180000,4230000
1781563672,router1,18.13%,1.53%,121.7MiB / 7.754GiB,4490000,4520000
1781563674,router1,16.69%,1.53%,121.8MiB / 7.754GiB,4730000,4760000
1781563676,router1,34.52%,1.58%,125.2MiB / 7.754GiB,5030000,5040000
1781563678,router1,77.18%,2.07%,164.3MiB / 7.754GiB,6120000,18400000
1781563680,router1,221.25%,2.09%,165.8MiB / 7.754GiB,18600000,234000000
1781563682,router1,203.36%,2.12%,168.1MiB / 7.754GiB,31100000,447000000
1781563684,router1,202.21%,2.15%,170.3MiB / 7.754GiB,43200000,660000000
1781563687,router1,221.41%,2.18%,173.1MiB / 7.754GiB,55500000,872000000
1781563689,router1,228.83%,2.22%,176MiB / 7.754GiB,67900000,1090000000
1781563691,router1,202.38%,2.20%,174.7MiB / 7.754GiB,79500000,1300000000
1781563693,router1,184.98%,2.21%,175.6MiB / 7.754GiB,90900000,1500000000
1781563695,router1,177.78%,2.23%,176.8MiB / 7.754GiB,102000000,1710000000
1781563697,router1,182.67%,2.24%,177.9MiB / 7.754GiB,114000000,1920000000
1781563699,router1,204.52%,2.25%,178.8MiB / 7.754GiB,125000000,2140000000
1781563701,router1,211.92%,2.26%,179.2MiB / 7.754GiB,137000000,2350000000
1781563703,router1,206.33%,2.27%,180MiB / 7.754GiB,148000000,2560000000
1781563705,router1,221.87%,2.27%,180.5MiB / 7.754GiB,159000000,2760000000
1781563708,router1,180.05%,2.28%,180.7MiB / 7.754GiB,171000000,2970000000
1781563710,router1,189.62%,2.28%,181.3MiB / 7.754GiB,182000000,3180000000
1781563712,router1,187.85%,2.29%,181.8MiB / 7.754GiB,193000000,3390000000
1781563714,router1,186.62%,2.30%,182.2MiB / 7.754GiB,204000000,3600000000
1781563716,router1,181.85%,2.30%,182.3MiB / 7.754GiB,216000000,3810000000
1781563718,router1,189.06%,2.30%,182.5MiB / 7.754GiB,227000000,4020000000
1781563720,router1,191.22%,2.30%,183MiB / 7.754GiB,238000000,4230000000
1781563722,router1,184.42%,2.31%,183.1MiB / 7.754GiB,250000000,4440000000
1781563724,router1,210.62%,2.31%,183.2MiB / 7.754GiB,261000000,4640000000
1781563726,router1,186.92%,2.32%,184.3MiB / 7.754GiB,272000000,4850000000
1781563728,router1,202.66%,2.31%,183.2MiB / 7.754GiB,283000000,5060000000
1781563730,router1,206.19%,2.31%,183.8MiB / 7.754GiB,295000000,5270000000
1781563732,router1,211.69%,2.31%,183.7MiB / 7.754GiB,306000000,5480000000
1781563735,router1,217.86%,2.32%,184MiB / 7.754GiB,317000000,5680000000
1781563737,router1,197.47%,2.32%,183.8MiB / 7.754GiB,329000000,5890000000
1781563739,router1,269.57%,3.29%,261.2MiB / 7.754GiB,346000000,6250000000
1781563741,router1,298.48%,4.42%,351.1MiB / 7.754GiB,373000000,7020000000
1781563743,router1,295.79%,5.14%,407.9MiB / 7.754GiB,400000000,7890000000
1781563745,router1,297.03%,5.51%,437.6MiB / 7.754GiB,421000000,8770000000
1781563747,router1,293.81%,6.07%,482.3MiB / 7.754GiB,444000000,9590000000
1781563749,router1,293.46%,6.58%,522.7MiB / 7.754GiB,468000000,10400000000
1781563751,router1,293.46%,6.66%,528.8MiB / 7.754GiB,490000000,11300000000
1781563753,router1,289.50%,6.79%,539.2MiB / 7.754GiB,512000000,12200000000
1781563755,router1,293.27%,6.96%,552.6MiB / 7.754GiB,534000000,13000000000
1781563757,router1,318.22%,6.99%,555.2MiB / 7.754GiB,555000000,14100000000
1781563759,router1,294.06%,7.04%,559.1MiB / 7.754GiB,574000000,15000000000
1781563761,router1,295.20%,7.08%,562.5MiB / 7.754GiB,594000000,15800000000
1781563763,router1,286.14%,7.08%,562.2MiB / 7.754GiB,614000000,16900000000
1781563766,router1,310.97%,7.13%,565.9MiB / 7.754GiB,634000000,17900000000
1781563768,router1,287.18%,7.15%,567.9MiB / 7.754GiB,651000000,18700000000
1781563770,router1,283.79%,7.18%,570.3MiB / 7.754GiB,668000000,19500000000
1781563772,router1,307.10%,7.21%,572.3MiB / 7.754GiB,686000000,20400000000
1781563774,router1,312.01%,7.18%,570.5MiB / 7.754GiB,706000000,21500000000
1781563776,router1,312.18%,7.15%,568.1MiB / 7.754GiB,725000000,22600000000
1781563778,router1,289.29%,7.15%,567.8MiB / 7.754GiB,743000000,23600000000
1781563780,router1,288.14%,7.18%,569.8MiB / 7.754GiB,760000000,24400000000
1781563782,router1,292.73%,7.20%,571.6MiB / 7.754GiB,777000000,25100000000
1781563784,router1,292.76%,7.23%,574.1MiB / 7.754GiB,794000000,25900000000
1781563787,router1,288.49%,7.23%,574.4MiB / 7.754GiB,811000000,26700000000
1781563789,router1,289.64%,7.27%,577.1MiB / 7.754GiB,828000000,27500000000
1781563791,router1,288.37%,7.27%,577.6MiB / 7.754GiB,845000000,28300000000
1781563793,router1,281.30%,7.31%,580.3MiB / 7.754GiB,862000000,29100000000
1781563795,router1,290.51%,7.30%,579.7MiB / 7.754GiB,879000000,30000000000
1781563797,router1,293.28%,7.32%,581.5MiB / 7.754GiB,895000000,30800000000
1781563799,router1,288.65%,7.30%,579.9MiB / 7.754GiB,911000000,31600000000
1781563801,router1,288.11%,7.29%,578.5MiB / 7.754GiB,928000000,32500000000
1781563803,router1,294.06%,7.28%,577.7MiB / 7.754GiB,942000000,33300000000
1781563805,router1,290.60%,7.27%,577.2MiB / 7.754GiB,955000000,34100000000
1781563807,router1,285.23%,7.26%,576.6MiB / 7.754GiB,968000000,34900000000
1781563810,router1,287.68%,7.24%,575MiB / 7.754GiB,980000000,35600000000
1781563812,router1,284.99%,7.18%,570.4MiB / 7.754GiB,992000000,36400000000
1781563814,router1,286.75%,7.08%,562.5MiB / 7.754GiB,1000000000,37200000000
1781563816,router1,286.68%,6.99%,554.9MiB / 7.754GiB,1020000000,38000000000
1781563818,router1,290.59%,6.90%,548.2MiB / 7.754GiB,1030000000,38800000000
1781563820,router1,296.43%,6.86%,544.3MiB / 7.754GiB,1040000000,39700000000
1781563822,router1,291.13%,6.80%,539.9MiB / 7.754GiB,1050000000,40500000000
1781563824,router1,289.20%,6.76%,536.4MiB / 7.754GiB,1060000000,41400000000
1781563826,router1,297.46%,6.66%,528.7MiB / 7.754GiB,1070000000,42300000000
1781563828,router1,300.42%,6.53%,518.9MiB / 7.754GiB,1080000000,43300000000
1781563830,router1,221.67%,6.47%,513.6MiB / 7.754GiB,1100000000,43800000000
1781563833,router1,206.55%,6.47%,513.5MiB / 7.754GiB,1110000000,44000000000
1781563835,router1,225.14%,6.49%,515.4MiB / 7.754GiB,1120000000,44200000000
1781563837,router1,212.20%,6.46%,512.9MiB / 7.754GiB,1130000000,44400000000
1781563839,router1,211.22%,6.47%,514MiB / 7.754GiB,1140000000,44700000000
1781563841,router1,206.18%,6.47%,514MiB / 7.754GiB,1160000000,44900000000
1781563843,router1,226.62%,6.45%,512.1MiB / 7.754GiB,1170000000,45100000000
1781563845,router1,207.93%,6.46%,512.8MiB / 7.754GiB,1180000000,45300000000
1781563847,router1,224.91%,6.45%,512.4MiB / 7.754GiB,1190000000,45500000000
1781563849,router1,209.86%,6.46%,513.1MiB / 7.754GiB,1200000000,45700000000
1781563851,router1,202.12%,6.46%,513MiB / 7.754GiB,1220000000,45900000000
1781563853,router1,199.64%,6.45%,512.3MiB / 7.754GiB,1230000000,46100000000
1781563856,router1,226.28%,6.45%,512.2MiB / 7.754GiB,1240000000,46400000000
1781563858,router1,218.77%,6.45%,512.2MiB / 7.754GiB,1250000000,46600000000
1781563860,router1,11.48%,6.44%,511.4MiB / 7.754GiB,1260000000,46600000000
