transport,run_id,time_s,phase,phase_time_s,target_throughput_msg_s,delivery_throughput_msg_s,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_latency_ms,cpu_cores,memory_gb,network_rx_gbps,network_tx_gbps
zenoh,fanout_bursty_20260611_232447_zenoh_p256_s1000_u10_bursty,0,burst,0,4000000,2908911.87,127.774913,212.139151,243.209928,125.264625,0.8181,0.053867,0.012,0.064
zenoh,fanout_bursty_20260611_232447_zenoh_p256_s1000_u10_bursty,1,burst,1,4000000,3409408.03,257.666919,332.312727,357.349722,250.189146,0.8181,0.053867,0.012,0.064
zenoh,fanout_bursty_20260611_232447_zenoh_p256_s1000_u10_bursty,2,burst,2,4000000,3391787.52,429.792213,513.113341,532.997404,422.042524,0.8181,0.053867,0.012,0.064
zenoh,fanout_bursty_20260611_232447_zenoh_p256_s1000_u10_bursty,3,burst,3,4000000,3357040.75,523.305033,638.086788,659.242337,531.08675,0.8262,0.053818,0.008,0.04
zenoh,fanout_bursty_20260611_232447_zenoh_p256_s1000_u10_bursty,4,burst,4,4000000,3395132.64,703.314612,790.92857,809.619019,703.502271,0.8262,0.053818,0.008,0.04
zenoh,fanout_bursty_20260611_232447_zenoh_p256_s1000_u10_bursty,5,burst,5,4000000,3405104.17,859.970722,965.653763,986.46258,865.128061,0.8635,0.053994,0.0116,0.06
zenoh,fanout_bursty_20260611_232447_zenoh_p256_s1000_u10_bursty,6,burst,6,4000000,3422302.11,962.180028,1048.009235,1069.827571,960.299561,0.8635,0.053994,0.0116,0.06
zenoh,fanout_bursty_20260611_232447_zenoh_p256_s1000_u10_bursty,7,burst,7,4000000,3540433.62,1083.710087,1182.314977,1208.736251,1085.440743,0.8612,0.053955,0.012,0.06
zenoh,fanout_bursty_20260611_232447_zenoh_p256_s1000_u10_bursty,8,burst,8,4000000,4372042.31,1135.121242,1242.981733,1267.072564,1124.993115,0.8612,0.053955,0.012,0.06
zenoh,fanout_bursty_20260611_232447_zenoh_p256_s1000_u10_bursty,9,burst,9,4000000,4385139.15,1056.632915,1167.723968,1195.217588,1062.544422,0.8416,0.053994,0.012,0.06
zenoh,fanout_bursty_20260611_232447_zenoh_p256_s1000_u10_bursty,10,burst,10,4000000,4357539.41,959.629592,1070.787352,1093.058841,967.459173,0.8416,0.053994,0.012,0.06
zenoh,fanout_bursty_20260611_232447_zenoh_p256_s1000_u10_bursty,11,burst,11,4000000,4143459.26,896.380845,977.132192,1001.345951,896.891694,0.8349,0.053965,0.012,0.064
zenoh,fanout_bursty_20260611_232447_zenoh_p256_s1000_u10_bursty,12,burst,12,4000000,4336383.35,888.44916,981.097706,1008.352566,893.926297,0.8349,0.053965,0.012,0.064
zenoh,fanout_bursty_20260611_232447_zenoh_p256_s1000_u10_bursty,13,burst,13,4000000,4044317.89,784.706778,854.350507,876.945761,787.022883,0.9029,0.054043,0.012,0.06
zenoh,fanout_bursty_20260611_232447_zenoh_p256_s1000_u10_bursty,14,burst,14,4000000,4021002.5,768.699604,842.270247,863.748557,770.444711,0.9029,0.054043,0.012,0.06
zenoh,fanout_bursty_20260611_232447_zenoh_p256_s1000_u10_bursty,15,burst,15,4000000,4157337.07,755.598102,830.003384,853.512062,753.206548,0.9429,0.054033,0.012,0.06
zenoh,fanout_bursty_20260611_232447_zenoh_p256_s1000_u10_bursty,16,burst,16,4000000,4064294.72,679.590794,772.447445,800.169206,682.154646,0.9429,0.054033,0.012,0.06
zenoh,fanout_bursty_20260611_232447_zenoh_p256_s1000_u10_bursty,17,burst,17,4000000,4160103.11,696.167958,758.027352,780.764931,696.641401,1.5889,0.141406,0.026,0.892
zenoh,fanout_bursty_20260611_232447_zenoh_p256_s1000_u10_bursty,18,burst,18,4000000,4057560.68,679.74396,773.245815,794.939592,683.986963,1.5889,0.141406,0.026,0.892
zenoh,fanout_bursty_20260611_232447_zenoh_p256_s1000_u10_bursty,19,burst,19,4000000,3580161.62,583.473632,659.054409,681.108687,587.483124,3.0362,0.175098,0.1136,8.26
zenoh,fanout_bursty_20260611_232447_zenoh_p256_s1000_u10_bursty,20,burst,20,4000000,3525987.69,726.444838,806.691271,831.565666,721.971644,3.0362,0.175098,0.1136,8.26
zenoh,fanout_bursty_20260611_232447_zenoh_p256_s1000_u10_bursty,21,burst,21,4000000,3511567.21,861.155247,943.362094,968.403666,861.378329,3.0362,0.175098,0.1136,8.26
zenoh,fanout_bursty_20260611_232447_zenoh_p256_s1000_u10_bursty,22,burst,22,4000000,3506964.14,915.25132,1041.971448,1063.097382,921.84118,3.0687,0.178711,0.074667,5.52
zenoh,fanout_bursty_20260611_232447_zenoh_p256_s1000_u10_bursty,23,burst,23,4000000,3476994.3,945.444438,1063.535908,1085.762049,949.208175,3.0687,0.178711,0.074667,5.52
zenoh,fanout_bursty_20260611_232447_zenoh_p256_s1000_u10_bursty,24,burst,24,4000000,3403329.02,1079.681818,1168.887867,1189.519091,1075.179823,3.064,0.183398,0.116,8.36
zenoh,fanout_bursty_20260611_232447_zenoh_p256_s1000_u10_bursty,25,burst,25,4000000,3500677.34,1363.701396,1512.857959,1538.822399,1358.763309,3.064,0.183398,0.116,8.36
zenoh,fanout_bursty_20260611_232447_zenoh_p256_s1000_u10_bursty,26,burst,26,4000000,3414574.14,1338.190233,1467.091299,1490.206065,1341.753111,3.0865,0.182715,0.116,9.36
zenoh,fanout_bursty_20260611_232447_zenoh_p256_s1000_u10_bursty,27,burst,27,4000000,3528202.81,1589.227534,1728.699753,1753.374261,1563.259514,3.0865,0.182715,0.116,9.36
zenoh,fanout_bursty_20260611_232447_zenoh_p256_s1000_u10_bursty,28,burst,28,4000000,3300739.77,1588.50222,1689.437647,1713.747213,1582.716681,3.0721,0.179785,0.112,10.36
zenoh,fanout_bursty_20260611_232447_zenoh_p256_s1000_u10_bursty,29,burst,29,4000000,3505267.22,1486.044686,1621.048136,1648.209671,1494.155895,3.0721,0.179785,0.112,10.36
zenoh,fanout_bursty_20260611_232447_zenoh_p256_s1000_u10_bursty,30,burst,30,4000000,3196980.49,1570.032333,1690.889712,1711.92074,1572.624336,2.9899,0.178906,0.112,10
