timestamp,container,cpu_perc,mem_perc,mem_usage,net_rx_b,net_tx_b
1781220306,router1,2.58%,0.05%,3.645MiB / 7.754GiB,17100,13100
1781220308,router1,2.68%,0.06%,4.98MiB / 7.754GiB,34200,28500
1781220311,router1,3.00%,0.08%,6.5MiB / 7.754GiB,58800,50800
1781220313,router1,3.90%,0.10%,7.852MiB / 7.754GiB,83400,75100
1781220315,router1,3.04%,0.12%,9.543MiB / 7.754GiB,110000,101000
1781220317,router1,4.44%,0.14%,10.94MiB / 7.754GiB,144000,135000
1781220319,router1,3.07%,0.16%,12.53MiB / 7.754GiB,176000,167000
1781220321,router1,4.82%,0.18%,14.11MiB / 7.754GiB,217000,208000
1781220323,router1,3.76%,0.19%,15.38MiB / 7.754GiB,255000,248000
1781220325,router1,5.11%,0.22%,17.37MiB / 7.754GiB,301000,294000
1781220327,router1,4.77%,0.24%,18.71MiB / 7.754GiB,346000,340000
1781220329,router1,7.66%,0.25%,20.23MiB / 7.754GiB,400000,394000
1781220332,router1,6.66%,0.27%,21.82MiB / 7.754GiB,451000,447000
1781220334,router1,6.32%,0.30%,23.47MiB / 7.754GiB,509000,506000
1781220336,router1,7.45%,0.31%,24.9MiB / 7.754GiB,567000,567000
1781220338,router1,5.92%,0.34%,26.77MiB / 7.754GiB,629000,629000
1781220340,router1,7.56%,0.35%,27.93MiB / 7.754GiB,694000,696000
1781220342,router1,6.85%,0.37%,29.37MiB / 7.754GiB,760000,763000
1781220344,router1,8.76%,0.39%,30.82MiB / 7.754GiB,835000,838000
1781220346,router1,7.90%,0.41%,32.36MiB / 7.754GiB,909000,912000
1781220348,router1,8.95%,0.43%,33.96MiB / 7.754GiB,989000,993000
1781220350,router1,7.08%,0.44%,35.19MiB / 7.754GiB,1070000,1070000
1781220352,router1,8.25%,0.47%,37.46MiB / 7.754GiB,1150000,1160000
1781220355,router1,9.19%,0.48%,38.27MiB / 7.754GiB,1240000,1240000
1781220357,router1,9.50%,0.50%,40.03MiB / 7.754GiB,1330000,1330000
1781220359,router1,10.37%,0.52%,41.36MiB / 7.754GiB,1430000,1420000
1781220361,router1,9.64%,0.55%,43.3MiB / 7.754GiB,1520000,1520000
1781220363,router1,10.73%,0.56%,44.54MiB / 7.754GiB,1630000,1620000
1781220365,router1,8.49%,0.58%,45.82MiB / 7.754GiB,1730000,1720000
1781220367,router1,87.18%,0.69%,55.16MiB / 7.754GiB,3390000,10300000
1781220369,router1,85.54%,0.70%,55.28MiB / 7.754GiB,6350000,25400000
1781220371,router1,84.25%,0.69%,55.02MiB / 7.754GiB,9360000,40700000
1781220374,router1,90.93%,0.69%,55.13MiB / 7.754GiB,12300000,56000000
1781220376,router1,88.68%,0.70%,55.26MiB / 7.754GiB,15400000,71400000
1781220378,router1,91.86%,0.70%,55.24MiB / 7.754GiB,18400000,87000000
1781220380,router1,91.08%,0.70%,55.27MiB / 7.754GiB,21400000,102000000
1781220382,router1,88.56%,0.69%,55.04MiB / 7.754GiB,24400000,118000000
1781220384,router1,88.84%,0.70%,55.47MiB / 7.754GiB,27500000,133000000
1781220386,router1,87.76%,0.69%,55.13MiB / 7.754GiB,30400000,148000000
1781220388,router1,84.33%,0.70%,55.29MiB / 7.754GiB,33500000,164000000
1781220391,router1,85.96%,0.70%,55.19MiB / 7.754GiB,36500000,179000000
1781220393,router1,87.88%,0.69%,55.12MiB / 7.754GiB,39500000,194000000
1781220395,router1,83.71%,0.70%,55.24MiB / 7.754GiB,42400000,210000000
1781220397,router1,87.23%,0.70%,55.23MiB / 7.754GiB,45400000,225000000
1781220399,router1,86.62%,0.70%,55.39MiB / 7.754GiB,48400000,240000000
1781220401,router1,86.98%,0.69%,55.05MiB / 7.754GiB,51300000,255000000
1781220403,router1,83.12%,0.70%,55.22MiB / 7.754GiB,54300000,270000000
1781220405,router1,83.77%,0.69%,55.14MiB / 7.754GiB,57300000,285000000
1781220407,router1,81.31%,0.70%,55.25MiB / 7.754GiB,60200000,300000000
1781220409,router1,81.81%,0.69%,55.16MiB / 7.754GiB,63200000,316000000
1781220412,router1,82.62%,0.69%,55.11MiB / 7.754GiB,66200000,331000000
1781220414,router1,86.35%,0.70%,55.29MiB / 7.754GiB,69100000,346000000
1781220416,router1,86.12%,0.70%,55.25MiB / 7.754GiB,72100000,361000000
1781220418,router1,84.16%,0.70%,55.29MiB / 7.754GiB,75100000,376000000
1781220420,router1,83.49%,0.70%,55.26MiB / 7.754GiB,78100000,392000000
