transport,run_id,time_s,phase,phase_time_s,target_throughput_msg_s,delivery_throughput_msg_s,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_latency_ms,cpu_cores,memory_gb,network_rx_gbps,network_tx_gbps
zenoh,fanout_bursty_20260611_224344_zenoh_p1024_s1000_u10_bursty,0,baseline,0,10000,11999.93,2.42606,4.263116,5.062245,2.444784,0.6186,0.053779,0.0068,0.096
zenoh,fanout_bursty_20260611_224344_zenoh_p1024_s1000_u10_bursty,1,baseline,1,10000,10000.08,2.223103,3.726745,3.950181,2.217778,0.6186,0.053779,0.0068,0.096
zenoh,fanout_bursty_20260611_224344_zenoh_p1024_s1000_u10_bursty,2,baseline,2,10000,9999.47,2.188799,3.687218,3.846143,2.186428,0.4936,0.053643,0.0064,0.096
zenoh,fanout_bursty_20260611_224344_zenoh_p1024_s1000_u10_bursty,3,baseline,3,10000,10000.37,2.284338,4.199833,5.375999,2.336091,0.4936,0.053643,0.0064,0.096
zenoh,fanout_bursty_20260611_224344_zenoh_p1024_s1000_u10_bursty,4,baseline,4,10000,10001.99,2.574949,4.716953,5.629951,2.619688,0.4936,0.053643,0.0064,0.096
zenoh,fanout_bursty_20260611_224344_zenoh_p1024_s1000_u10_bursty,5,baseline,5,10000,9997.04,2.714418,5.390745,6.720716,2.800254,0.6081,0.053828,0.004533,0.064
zenoh,fanout_bursty_20260611_224344_zenoh_p1024_s1000_u10_bursty,6,baseline,6,10000,10001.29,2.744729,5.873868,7.285554,2.869163,0.6081,0.053828,0.004533,0.064
zenoh,fanout_bursty_20260611_224344_zenoh_p1024_s1000_u10_bursty,7,baseline,7,10000,9999.61,2.727116,5.112831,6.036684,2.772971,0.6039,0.05373,0.0068,0.092
zenoh,fanout_bursty_20260611_224344_zenoh_p1024_s1000_u10_bursty,8,baseline,8,10000,10000.37,2.645401,4.432895,4.855807,2.640033,0.6039,0.05373,0.0068,0.092
zenoh,fanout_bursty_20260611_224344_zenoh_p1024_s1000_u10_bursty,9,baseline,9,10000,10001.38,2.591129,5.386034,6.309068,2.693584,0.599,0.053555,0.0068,0.096
zenoh,fanout_bursty_20260611_224344_zenoh_p1024_s1000_u10_bursty,10,baseline,10,10000,9998.57,2.267237,4.731493,5.477785,2.34762,0.599,0.053555,0.0068,0.096
zenoh,fanout_bursty_20260611_224344_zenoh_p1024_s1000_u10_bursty,11,baseline,11,10000,10000.6,2.183986,3.661413,3.863551,2.186118,0.6023,0.05374,0.0068,0.096
zenoh,fanout_bursty_20260611_224344_zenoh_p1024_s1000_u10_bursty,12,baseline,12,10000,9997.74,2.180095,3.656703,3.882393,2.179865,0.6023,0.05374,0.0068,0.096
zenoh,fanout_bursty_20260611_224344_zenoh_p1024_s1000_u10_bursty,13,baseline,13,10000,10001.37,2.178047,3.643186,3.843685,2.174854,0.5249,0.053828,0.0068,0.096
zenoh,fanout_bursty_20260611_224344_zenoh_p1024_s1000_u10_bursty,14,baseline,14,10000,10001.17,2.253413,3.831602,4.449893,2.25326,0.5249,0.053828,0.0068,0.096
zenoh,fanout_bursty_20260611_224344_zenoh_p1024_s1000_u10_bursty,15,baseline,15,10000,9997.2,2.160127,3.638476,3.84901,2.160229,0.4957,0.05374,0.0068,0.096
zenoh,fanout_bursty_20260611_224344_zenoh_p1024_s1000_u10_bursty,16,baseline,16,10000,10001.55,2.159308,3.640114,3.806821,2.156427,0.4957,0.05374,0.0068,0.096
