transport,run_id,time_s,phase,phase_time_s,target_throughput_msg_s,delivery_throughput_msg_s,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_latency_ms,cpu_cores,memory_gb,network_rx_gbps,network_tx_gbps
zenoh,fanout_bursty_20260612_180055_zenoh_p128_s1000_u10_bursty,0,baseline,0,20000,21998.88,2.2443,3.794533,4.135935,2.248217,0.7531,0.053975,0.0116,0.04
zenoh,fanout_bursty_20260612_180055_zenoh_p128_s1000_u10_bursty,1,baseline,1,20000,20004.9,2.213989,3.677388,3.917004,2.209722,0.7531,0.053975,0.0116,0.04
zenoh,fanout_bursty_20260612_180055_zenoh_p128_s1000_u10_bursty,2,baseline,2,20000,20001,2.246962,3.726745,3.969433,2.240995,0.7531,0.053975,0.0116,0.04
zenoh,fanout_bursty_20260612_180055_zenoh_p128_s1000_u10_bursty,3,baseline,3,20000,19997.49,2.191154,3.671244,3.922738,2.194376,0.7531,0.053975,0.0116,0.04
zenoh,fanout_bursty_20260612_180055_zenoh_p128_s1000_u10_bursty,4,baseline,4,20000,19999.09,2.223615,3.731865,4.069989,2.221622,0.5353,0.05374,0.008,0.026667
zenoh,fanout_bursty_20260612_180055_zenoh_p128_s1000_u10_bursty,5,baseline,5,20000,19999.02,2.216345,3.677593,3.968818,2.211523,0.5353,0.05374,0.008,0.026667
zenoh,fanout_bursty_20260612_180055_zenoh_p128_s1000_u10_bursty,6,baseline,6,20000,19999.31,2.298162,3.896729,4.586905,2.307597,0.6797,0.05376,0.0116,0.04
zenoh,fanout_bursty_20260612_180055_zenoh_p128_s1000_u10_bursty,7,baseline,7,20000,20003.88,2.291404,3.870719,5.241036,2.333065,0.6797,0.05376,0.0116,0.04
zenoh,fanout_bursty_20260612_180055_zenoh_p128_s1000_u10_bursty,8,baseline,8,20000,19996.86,2.224537,3.701145,4.053401,2.224923,0.4875,0.053779,0.0116,0.036
zenoh,fanout_bursty_20260612_180055_zenoh_p128_s1000_u10_bursty,9,baseline,9,20000,19999.76,2.241433,3.762585,4.080025,2.23814,0.4875,0.053779,0.0116,0.036
zenoh,fanout_bursty_20260612_180055_zenoh_p128_s1000_u10_bursty,10,baseline,10,20000,20003.12,2.261401,3.754393,3.974348,2.258726,0.7857,0.05376,0.0116,0.04
zenoh,fanout_bursty_20260612_180055_zenoh_p128_s1000_u10_bursty,11,baseline,11,20000,20001.44,2.242866,3.742514,3.970047,2.236482,0.7857,0.05376,0.0116,0.04
zenoh,fanout_bursty_20260612_180055_zenoh_p128_s1000_u10_bursty,12,baseline,12,20000,19996.27,2.420837,3.991551,4.395417,2.410444,0.7542,0.053818,0.0116,0.04
zenoh,fanout_bursty_20260612_180055_zenoh_p128_s1000_u10_bursty,13,baseline,13,20000,19997.68,2.285157,3.832831,4.133887,2.277609,0.7542,0.053818,0.0116,0.04
zenoh,fanout_bursty_20260612_180055_zenoh_p128_s1000_u10_bursty,14,baseline,14,20000,19999.02,1.593241,3.685785,4.074495,1.802402,0.8035,0.053711,0.0116,0.04
zenoh,fanout_bursty_20260612_180055_zenoh_p128_s1000_u10_bursty,15,baseline,15,20000,20003.64,1.097727,1.741823,1.872588,1.10266,0.8035,0.053711,0.0116,0.04
zenoh,fanout_bursty_20260612_180055_zenoh_p128_s1000_u10_bursty,16,baseline,16,20000,19999.69,1.214668,3.158629,3.880754,1.364747,0.8527,0.053672,0.0116,0.036
zenoh,fanout_bursty_20260612_180055_zenoh_p128_s1000_u10_bursty,17,baseline,17,20000,20000.1,1.776844,3.700735,4.084121,1.939889,0.8527,0.053672,0.0116,0.036
zenoh,fanout_bursty_20260612_180055_zenoh_p128_s1000_u10_bursty,18,baseline,18,20000,19999.62,2.274303,3.776921,4.024729,2.268376,0.8646,0.053623,0.0116,0.04
