transport,run_id,time_s,phase,phase_time_s,target_throughput_msg_s,delivery_throughput_msg_s,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_latency_ms,cpu_cores,memory_gb,network_rx_gbps,network_tx_gbps
zenoh,fanout_bursty_20260615_210110_zenoh_p64_s1000_u10_bursty,0,baseline,0,20000,16744.71,0,0,0,0,0.0516,0.028008,0.00046,0.000432
zenoh,fanout_bursty_20260615_210110_zenoh_p64_s1000_u10_bursty,1,baseline,1,20000,19987.29,0,0,0,0,0.0516,0.028008,0.00046,0.000432
zenoh,fanout_bursty_20260615_210110_zenoh_p64_s1000_u10_bursty,2,baseline,2,20000,20007.69,0,0,0,0,0.0516,0.028008,0.00046,0.000432
zenoh,fanout_bursty_20260615_210110_zenoh_p64_s1000_u10_bursty,3,baseline,3,20000,19996.77,0,0,0,0,0.1017,0.032197,0.00046,0.000432
zenoh,fanout_bursty_20260615_210110_zenoh_p64_s1000_u10_bursty,4,baseline,4,20000,20006.32,0,0,0,0,0.1017,0.032197,0.00046,0.000432
zenoh,fanout_bursty_20260615_210110_zenoh_p64_s1000_u10_bursty,5,baseline,5,20000,19998.19,0,0,0,0,0.1017,0.032197,0.00046,0.000432
zenoh,fanout_bursty_20260615_210110_zenoh_p64_s1000_u10_bursty,6,baseline,6,20000,19999.97,0,0,0,0,0.0571,0.032197,0.000141,0.000157
zenoh,fanout_bursty_20260615_210110_zenoh_p64_s1000_u10_bursty,7,baseline,7,20000,19995.22,0,0,0,0,0.0571,0.032197,0.000141,0.000157
zenoh,fanout_bursty_20260615_210110_zenoh_p64_s1000_u10_bursty,8,baseline,8,20000,20002.18,0,0,0,0,0.0542,0.032236,0.000296,0.00028
zenoh,fanout_bursty_20260615_210110_zenoh_p64_s1000_u10_bursty,9,baseline,9,20000,20003.5,0,0,0,0,0.0542,0.032236,0.000296,0.00028
zenoh,fanout_bursty_20260615_210110_zenoh_p64_s1000_u10_bursty,10,baseline,10,20000,19999.83,0,0,0,0,0.1879,0.036484,0.0004,0.00036
zenoh,fanout_bursty_20260615_210110_zenoh_p64_s1000_u10_bursty,11,baseline,11,20000,19991.57,0,0,0,0,0.1879,0.036484,0.0004,0.00036
zenoh,fanout_bursty_20260615_210110_zenoh_p64_s1000_u10_bursty,12,baseline,12,20000,20012.16,0,0,0,0,0.0823,0.036553,0.00028,0.00036
zenoh,fanout_bursty_20260615_210110_zenoh_p64_s1000_u10_bursty,13,baseline,13,20000,19992.15,0,0,0,0,0.0823,0.036553,0.00028,0.00036
zenoh,fanout_bursty_20260615_210110_zenoh_p64_s1000_u10_bursty,14,baseline,14,20000,20006.34,0,0,0,0,0.0637,0.036572,0.00024,0.00024
zenoh,fanout_bursty_20260615_210110_zenoh_p64_s1000_u10_bursty,15,baseline,15,20000,20001.37,0,0,0,0,0.0637,0.036572,0.00024,0.00024
zenoh,fanout_bursty_20260615_210110_zenoh_p64_s1000_u10_bursty,16,baseline,16,20000,19994.82,0,0,0,0,0.1854,0.041289,0.00052,0.00048
zenoh,fanout_bursty_20260615_210110_zenoh_p64_s1000_u10_bursty,17,baseline,17,20000,19991.51,0,0,0,0,0.1854,0.041289,0.00052,0.00048
zenoh,fanout_bursty_20260615_210110_zenoh_p64_s1000_u10_bursty,18,baseline,18,20000,20002.79,0,0,0,0,0.0665,0.041084,0.00032,0.00032
zenoh,fanout_bursty_20260615_210110_zenoh_p64_s1000_u10_bursty,19,baseline,19,20000,19997.72,0,0,0,0,0.0665,0.041084,0.00032,0.00032
zenoh,fanout_bursty_20260615_210110_zenoh_p64_s1000_u10_bursty,20,baseline,20,20000,20004.82,0,0,0,0,0.0524,0.04084,0.00036,0.00032
zenoh,fanout_bursty_20260615_210110_zenoh_p64_s1000_u10_bursty,21,baseline,21,20000,19995.26,0,0,0,0,0.0524,0.04084,0.00036,0.00032
zenoh,fanout_bursty_20260615_210110_zenoh_p64_s1000_u10_bursty,22,baseline,22,20000,20003.36,0,0,0,0,0.1401,0.042813,0.0004,0.0004
zenoh,fanout_bursty_20260615_210110_zenoh_p64_s1000_u10_bursty,23,baseline,23,20000,19998.13,0,0,0,0,0.1401,0.042813,0.0004,0.0004
