timestamp,container,cpu_perc,mem_perc,mem_usage,net_rx_b,net_tx_b
1781292865,router1,0.06%,0.05%,3.824MiB / 7.754GiB,22200,17300
1781292867,router1,6.03%,0.09%,7.434MiB / 7.754GiB,74000,67200
1781292870,router1,7.66%,0.12%,9.188MiB / 7.754GiB,107000,99900
1781292873,router1,0.04%,0.14%,10.9MiB / 7.754GiB,143000,138000
1781292876,router1,0.04%,0.16%,12.69MiB / 7.754GiB,185000,180000
1781292879,router1,0.05%,0.18%,14.47MiB / 7.754GiB,230000,226000
1781292882,router1,8.63%,0.23%,18.54MiB / 7.754GiB,336000,329000
1781292885,router1,9.55%,0.25%,19.94MiB / 7.754GiB,396000,387000
1781292888,router1,0.05%,0.27%,21.51MiB / 7.754GiB,463000,449000
1781292891,router1,0.05%,0.29%,23.32MiB / 7.754GiB,532000,514000
1781292894,router1,0.17%,0.32%,25.08MiB / 7.754GiB,606000,584000
1781292897,router1,11.51%,0.36%,28.66MiB / 7.754GiB,762000,743000
1781292900,router1,11.85%,0.38%,30.54MiB / 7.754GiB,848000,827000
1781292903,router1,0.05%,0.41%,32.21MiB / 7.754GiB,940000,914000
1781292906,router1,0.13%,0.43%,33.99MiB / 7.754GiB,1040000,1000000
1781292909,router1,0.04%,0.45%,35.77MiB / 7.754GiB,1140000,1100000
1781292912,router1,14.20%,0.50%,39.45MiB / 7.754GiB,1350000,1300000
1781292915,router1,13.44%,0.52%,41.09MiB / 7.754GiB,1470000,1400000
1781292918,router1,0.15%,0.54%,42.91MiB / 7.754GiB,1590000,1510000
1781292921,router1,0.04%,0.56%,44.67MiB / 7.754GiB,1720000,1610000
1781292924,router1,80.99%,0.70%,55.34MiB / 7.754GiB,3520000,5940000
1781292927,router1,79.64%,0.69%,55.1MiB / 7.754GiB,7730000,16100000
1781292930,router1,80.63%,0.70%,55.19MiB / 7.754GiB,11900000,26200000
1781292933,router1,76.78%,0.70%,55.29MiB / 7.754GiB,16000000,36300000
1781292936,router1,77.47%,0.70%,55.32MiB / 7.754GiB,20100000,46400000
1781292939,router1,82.44%,0.70%,55.36MiB / 7.754GiB,24300000,56600000
1781292942,router1,82.38%,0.69%,55.09MiB / 7.754GiB,28500000,66700000
1781292945,router1,80.07%,0.70%,55.33MiB / 7.754GiB,32600000,76800000
1781292948,router1,83.24%,0.70%,55.35MiB / 7.754GiB,36700000,87000000
1781292951,router1,81.27%,0.69%,55.12MiB / 7.754GiB,40900000,97100000
1781292954,router1,79.27%,0.70%,55.22MiB / 7.754GiB,45000000,107000000
1781292957,router1,83.30%,0.70%,55.21MiB / 7.754GiB,49200000,117000000
1781292960,router1,83.72%,0.70%,55.32MiB / 7.754GiB,53300000,128000000
1781292964,router1,80.97%,0.70%,55.21MiB / 7.754GiB,57500000,138000000
1781292967,router1,81.78%,0.70%,55.24MiB / 7.754GiB,61600000,148000000
1781292970,router1,81.24%,0.70%,55.52MiB / 7.754GiB,65800000,158000000
1781292973,router1,80.50%,0.70%,55.34MiB / 7.754GiB,69900000,168000000
1781292976,router1,80.87%,0.69%,55.09MiB / 7.754GiB,74100000,178000000
1781292979,router1,79.93%,0.70%,55.49MiB / 7.754GiB,78200000,188000000
1781292982,router1,78.02%,0.70%,55.31MiB / 7.754GiB,82300000,198000000
1781292985,router1,80.40%,0.71%,56.29MiB / 7.754GiB,86500000,209000000
1781292988,router1,78.09%,0.70%,55.55MiB / 7.754GiB,90700000,219000000
1781292991,router1,77.42%,0.70%,55.56MiB / 7.754GiB,94800000,229000000
1781292994,router1,77.71%,0.70%,55.55MiB / 7.754GiB,98900000,239000000
1781292997,router1,80.72%,0.70%,55.43MiB / 7.754GiB,103000000,249000000
1781293000,router1,83.61%,0.71%,56.62MiB / 7.754GiB,107000000,259000000
1781293003,router1,84.55%,0.70%,55.6MiB / 7.754GiB,111000000,269000000
1781293006,router1,80.57%,0.70%,55.78MiB / 7.754GiB,116000000,280000000
1781293009,router1,80.07%,0.70%,55.38MiB / 7.754GiB,120000000,290000000
1781293012,router1,80.06%,0.70%,55.64MiB / 7.754GiB,124000000,300000000
1781293015,router1,87.63%,0.70%,55.34MiB / 7.754GiB,128000000,310000000
1781293018,router1,84.55%,0.70%,55.46MiB / 7.754GiB,132000000,320000000
1781293021,router1,80.69%,0.70%,55.56MiB / 7.754GiB,136000000,330000000
1781293024,router1,80.30%,0.70%,55.59MiB / 7.754GiB,140000000,340000000
1781293027,router1,80.93%,0.70%,55.34MiB / 7.754GiB,145000000,350000000
1781293030,router1,81.54%,0.70%,55.71MiB / 7.754GiB,149000000,360000000
1781293033,router1,80.80%,0.70%,55.3MiB / 7.754GiB,153000000,371000000
1781293036,router1,81.98%,0.70%,55.43MiB / 7.754GiB,157000000,381000000
1781293039,router1,81.10%,0.70%,55.31MiB / 7.754GiB,161000000,391000000
1781293042,router1,81.11%,0.70%,55.61MiB / 7.754GiB,165000000,401000000
1781293045,router1,325.85%,1.52%,120.6MiB / 7.754GiB,184000000,1160000000
1781293048,router1,304.10%,1.75%,139MiB / 7.754GiB,212000000,2090000000
1781293051,router1,298.25%,1.90%,150.5MiB / 7.754GiB,240000000,3070000000
1781293054,router1,295.45%,1.93%,153MiB / 7.754GiB,264000000,3910000000
1781293057,router1,295.74%,1.93%,153.2MiB / 7.754GiB,288000000,4740000000
1781293060,router1,301.53%,2.01%,159.9MiB / 7.754GiB,310000000,5640000000
1781293063,router1,303.33%,2.09%,166.2MiB / 7.754GiB,332000000,6600000000
1781293066,router1,302.34%,2.13%,168.9MiB / 7.754GiB,353000000,7570000000
1781293069,router1,303.18%,2.16%,171.2MiB / 7.754GiB,375000000,8540000000
1781293072,router1,301.76%,2.22%,176.1MiB / 7.754GiB,397000000,9500000000
1781293075,router1,303.81%,2.23%,177MiB / 7.754GiB,418000000,10500000000
1781293078,router1,325.74%,2.24%,177.6MiB / 7.754GiB,439000000,11600000000
1781293081,router1,324.15%,2.25%,178.4MiB / 7.754GiB,461000000,12800000000
1781293084,router1,323.29%,2.28%,181.1MiB / 7.754GiB,483000000,14000000000
1781293087,router1,300.44%,2.29%,181.8MiB / 7.754GiB,504000000,15000000000
1781293090,router1,304.12%,2.29%,182MiB / 7.754GiB,525000000,16000000000
1781293093,router1,293.20%,2.29%,182.2MiB / 7.754GiB,546000000,16900000000
1781293096,router1,295.18%,2.29%,182MiB / 7.754GiB,566000000,17700000000
1781293099,router1,318.23%,2.30%,182.9MiB / 7.754GiB,588000000,18800000000
1781293102,router1,319.76%,2.31%,183.3MiB / 7.754GiB,609000000,19900000000
1781293105,router1,323.45%,2.31%,183.1MiB / 7.754GiB,631000000,21100000000
1781293108,router1,301.46%,2.31%,183.6MiB / 7.754GiB,652000000,22000000000
1781293111,router1,297.85%,2.31%,183.7MiB / 7.754GiB,671000000,23100000000
1781293114,router1,296.30%,2.32%,184MiB / 7.754GiB,691000000,24300000000
1781293117,router1,298.64%,2.33%,184.9MiB / 7.754GiB,710000000,25500000000
1781293120,router1,293.45%,2.31%,183.5MiB / 7.754GiB,730000000,26500000000
1781293123,router1,292.56%,2.32%,184.1MiB / 7.754GiB,750000000,27400000000
1781293126,router1,317.80%,2.32%,184.4MiB / 7.754GiB,772000000,28400000000
1781293129,router1,320.96%,2.32%,184.3MiB / 7.754GiB,794000000,29600000000
1781293132,router1,319.64%,2.35%,187MiB / 7.754GiB,817000000,30900000000
1781293135,router1,295.36%,2.35%,186.5MiB / 7.754GiB,838000000,32000000000
1781293138,router1,300.77%,2.35%,186.4MiB / 7.754GiB,859000000,33300000000
1781293141,router1,291.13%,2.35%,186.9MiB / 7.754GiB,879000000,34200000000
1781293144,router1,322.72%,2.36%,187.1MiB / 7.754GiB,903000000,35600000000
1781293147,router1,290.60%,2.39%,189.6MiB / 7.754GiB,926000000,36600000000
1781293150,router1,298.29%,2.36%,187.6MiB / 7.754GiB,948000000,37700000000
1781293153,router1,293.07%,2.37%,187.8MiB / 7.754GiB,970000000,38600000000
1781293156,router1,291.93%,2.37%,187.9MiB / 7.754GiB,991000000,39400000000
1781293159,router1,290.74%,2.37%,188.1MiB / 7.754GiB,1010000000,40300000000
1781293162,router1,291.39%,2.39%,189.6MiB / 7.754GiB,1030000000,41100000000
1781293165,router1,290.35%,2.37%,187.8MiB / 7.754GiB,1050000000,42000000000
1781293168,router1,307.03%,2.33%,184.9MiB / 7.754GiB,1070000000,42900000000
1781293171,router1,293.06%,2.25%,178.4MiB / 7.754GiB,1090000000,44000000000
1781293174,router1,318.28%,2.18%,172.9MiB / 7.754GiB,1100000000,45000000000
1781293177,router1,91.02%,2.11%,167.2MiB / 7.754GiB,1110000000,45500000000
1781293180,router1,83.35%,2.11%,167.4MiB / 7.754GiB,1110000000,45500000000
1781293183,router1,79.55%,2.10%,167MiB / 7.754GiB,1120000000,45500000000
1781293186,router1,80.07%,2.11%,167.2MiB / 7.754GiB,1120000000,45500000000
1781293189,router1,83.93%,2.11%,167.2MiB / 7.754GiB,1130000000,45500000000
1781293192,router1,88.49%,2.11%,167.4MiB / 7.754GiB,1130000000,45500000000
1781293195,router1,87.07%,2.11%,167.2MiB / 7.754GiB,1130000000,45600000000
1781293198,router1,88.32%,2.10%,167MiB / 7.754GiB,1140000000,45600000000
1781293202,router1,83.35%,2.11%,167.2MiB / 7.754GiB,1140000000,45600000000
1781293205,router1,83.98%,2.10%,166.9MiB / 7.754GiB,1150000000,45600000000
1781293208,router1,89.39%,2.10%,167.1MiB / 7.754GiB,1150000000,45600000000
1781293211,router1,85.78%,2.11%,167.3MiB / 7.754GiB,1150000000,45600000000
1781293214,router1,82.23%,2.10%,167MiB / 7.754GiB,1160000000,45600000000
1781293217,router1,78.19%,2.10%,167.1MiB / 7.754GiB,1160000000,45600000000
1781293220,router1,84.68%,2.11%,167.3MiB / 7.754GiB,1170000000,45600000000
1781293223,router1,90.09%,2.11%,167.2MiB / 7.754GiB,1170000000,45700000000
1781293226,router1,79.97%,2.10%,167.1MiB / 7.754GiB,1180000000,45700000000
1781293229,router1,81.85%,2.10%,167MiB / 7.754GiB,1180000000,45700000000
1781293232,router1,82.57%,2.10%,167MiB / 7.754GiB,1180000000,45700000000
1781293235,router1,86.04%,2.11%,167.7MiB / 7.754GiB,1190000000,45700000000
1781293238,router1,84.41%,2.10%,166.9MiB / 7.754GiB,1190000000,45700000000
1781293241,router1,81.34%,2.11%,167.4MiB / 7.754GiB,1200000000,45700000000
1781293243,router1,82.05%,2.10%,167MiB / 7.754GiB,1200000000,45700000000
1781293245,router1,78.31%,2.10%,167MiB / 7.754GiB,1200000000,45700000000
1781293247,router1,80.63%,2.10%,167.1MiB / 7.754GiB,1200000000,45700000000
1781293249,router1,79.87%,2.10%,167MiB / 7.754GiB,1210000000,45700000000
1781293251,router1,81.04%,2.11%,167.2MiB / 7.754GiB,1210000000,45700000000
1781293253,router1,82.19%,2.11%,167.2MiB / 7.754GiB,1210000000,45700000000
1781293255,router1,78.18%,2.10%,167.1MiB / 7.754GiB,1220000000,45800000000
1781293257,router1,78.65%,2.10%,167.1MiB / 7.754GiB,1220000000,45800000000
1781293260,router1,78.42%,2.10%,166.9MiB / 7.754GiB,1220000000,45800000000
1781293262,router1,82.94%,2.11%,167.2MiB / 7.754GiB,1220000000,45800000000
1781293264,router1,88.49%,2.10%,167.1MiB / 7.754GiB,1230000000,45800000000
1781293266,router1,89.08%,2.11%,167.3MiB / 7.754GiB,1230000000,45800000000
1781293268,router1,83.66%,2.11%,167.3MiB / 7.754GiB,1230000000,45800000000
1781293270,router1,83.50%,2.11%,167.2MiB / 7.754GiB,1240000000,45800000000
1781293272,router1,82.38%,2.11%,167.2MiB / 7.754GiB,1240000000,45800000000
1781293274,router1,83.99%,2.10%,167MiB / 7.754GiB,1240000000,45800000000
1781293276,router1,90.28%,2.10%,167.1MiB / 7.754GiB,1240000000,45800000000
1781293279,router1,88.07%,2.11%,167.1MiB / 7.754GiB,1250000000,45800000000
1781293281,router1,89.09%,2.11%,167.6MiB / 7.754GiB,1250000000,45800000000
1781293283,router1,82.70%,2.11%,167.2MiB / 7.754GiB,1250000000,45800000000
1781293285,router1,84.94%,2.11%,167.2MiB / 7.754GiB,1260000000,45900000000
1781293287,router1,81.79%,2.10%,167MiB / 7.754GiB,1260000000,45900000000
1781293289,router1,87.03%,2.11%,167.4MiB / 7.754GiB,1260000000,45900000000
1781293291,router1,89.81%,2.11%,167.2MiB / 7.754GiB,1260000000,45900000000
1781293293,router1,88.59%,2.10%,167.1MiB / 7.754GiB,1270000000,45900000000
1781293295,router1,81.98%,2.11%,167.2MiB / 7.754GiB,1270000000,45900000000
1781293298,router1,81.28%,2.10%,167.1MiB / 7.754GiB,1270000000,45900000000
1781293300,router1,84.52%,2.10%,167MiB / 7.754GiB,1280000000,45900000000
1781293302,router1,80.97%,2.10%,167MiB / 7.754GiB,1280000000,45900000000
1781293304,router1,86.14%,2.11%,167.2MiB / 7.754GiB,1280000000,45900000000
1781293306,router1,87.74%,2.11%,167.3MiB / 7.754GiB,1280000000,45900000000
1781293308,router1,85.53%,2.11%,167.2MiB / 7.754GiB,1290000000,45900000000
1781293310,router1,78.61%,2.10%,167.1MiB / 7.754GiB,1290000000,45900000000
1781293312,router1,83.00%,2.10%,167.1MiB / 7.754GiB,1290000000,45900000000
1781293314,router1,82.94%,2.10%,167MiB / 7.754GiB,1300000000,46000000000
1781293317,router1,87.73%,2.10%,167.1MiB / 7.754GiB,1300000000,46000000000
1781293319,router1,87.89%,2.10%,167.1MiB / 7.754GiB,1300000000,46000000000
1781293321,router1,88.50%,2.10%,167.1MiB / 7.754GiB,1310000000,46000000000
1781293323,router1,81.81%,2.10%,167MiB / 7.754GiB,1310000000,46000000000
1781293325,router1,78.35%,2.10%,167.1MiB / 7.754GiB,1310000000,46000000000
1781293327,router1,80.16%,2.10%,167.1MiB / 7.754GiB,1310000000,46000000000
1781293329,router1,78.85%,2.10%,167MiB / 7.754GiB,1320000000,46000000000
