timestamp,container,cpu_perc,mem_perc,mem_usage,net_rx_b,net_tx_b
1781302919,router1,0.05%,0.08%,6.488MiB / 7.754GiB,53300,42700
1781302921,router1,2.02%,0.08%,6.555MiB / 7.754GiB,60400,56200
1781302924,router1,2.11%,0.08%,6.535MiB / 7.754GiB,68500,69500
1781302926,router1,13.03%,0.14%,11.06MiB / 7.754GiB,125000,118000
1781302928,router1,2.57%,0.14%,10.86MiB / 7.754GiB,139000,138000
1781302930,router1,1.61%,0.14%,10.86MiB / 7.754GiB,155000,157000
1781302932,router1,12.79%,0.19%,15.34MiB / 7.754GiB,221000,217000
1781302934,router1,2.78%,0.20%,15.55MiB / 7.754GiB,246000,248000
1781302936,router1,2.29%,0.19%,15.38MiB / 7.754GiB,271000,277000
1781302938,router1,12.86%,0.23%,18.59MiB / 7.754GiB,337000,339000
1781302940,router1,2.85%,0.25%,19.66MiB / 7.754GiB,375000,378000
1781302942,router1,3.92%,0.25%,19.86MiB / 7.754GiB,413000,423000
1781302945,router1,2.72%,0.25%,20.03MiB / 7.754GiB,446000,461000
1781302947,router1,4.10%,0.30%,24.1MiB / 7.754GiB,537000,546000
1781302949,router1,3.71%,0.30%,24.21MiB / 7.754GiB,580000,594000
1781302951,router1,6.16%,0.31%,24.29MiB / 7.754GiB,630000,648000
1781302953,router1,5.37%,0.36%,28.62MiB / 7.754GiB,715000,726000
1781302955,router1,5.65%,0.36%,28.48MiB / 7.754GiB,775000,794000
1781302957,router1,4.93%,0.36%,28.65MiB / 7.754GiB,815000,840000
1781302959,router1,8.84%,0.42%,33.06MiB / 7.754GiB,930000,948000
1781302961,router1,5.13%,0.42%,33.02MiB / 7.754GiB,982000,1010000
1781302963,router1,5.71%,0.41%,32.91MiB / 7.754GiB,1050000,1080000
1781302966,router1,17.73%,0.47%,37.36MiB / 7.754GiB,1150000,1170000
1781302968,router1,7.77%,0.47%,37.52MiB / 7.754GiB,1230000,1260000
1781302970,router1,7.38%,0.47%,37.54MiB / 7.754GiB,1290000,1320000
1781302972,router1,20.17%,0.53%,41.96MiB / 7.754GiB,1420000,1440000
1781302974,router1,7.52%,0.53%,42.04MiB / 7.754GiB,1490000,1520000
1781302976,router1,5.60%,0.53%,41.92MiB / 7.754GiB,1580000,1600000
1781302978,router1,13.17%,0.55%,43.84MiB / 7.754GiB,1680000,1700000
1781302980,router1,79.55%,0.69%,54.75MiB / 7.754GiB,2950000,4780000
1781302982,router1,81.92%,0.69%,54.95MiB / 7.754GiB,5870000,11900000
1781302984,router1,80.39%,0.69%,54.76MiB / 7.754GiB,8790000,19100000
1781302987,router1,87.06%,0.69%,55.05MiB / 7.754GiB,11700000,26100000
1781302989,router1,85.61%,0.69%,54.99MiB / 7.754GiB,14600000,33200000
1781302991,router1,83.21%,0.69%,55.04MiB / 7.754GiB,17500000,40400000
1781302993,router1,81.15%,0.69%,54.89MiB / 7.754GiB,20400000,47400000
1781302995,router1,85.82%,0.70%,55.3MiB / 7.754GiB,23300000,54500000
1781302997,router1,80.20%,0.69%,54.84MiB / 7.754GiB,26200000,61600000
1781302999,router1,83.26%,0.69%,54.8MiB / 7.754GiB,29100000,68600000
1781303001,router1,81.78%,0.69%,54.9MiB / 7.754GiB,32000000,75700000
1781303003,router1,81.73%,0.69%,54.98MiB / 7.754GiB,34900000,82700000
1781303006,router1,79.35%,0.69%,54.95MiB / 7.754GiB,37800000,89800000
1781303008,router1,80.22%,0.69%,54.91MiB / 7.754GiB,40700000,96900000
1781303010,router1,81.08%,0.69%,55.05MiB / 7.754GiB,43500000,104000000
1781303012,router1,79.14%,0.69%,54.82MiB / 7.754GiB,46500000,111000000
1781303014,router1,81.49%,0.69%,54.87MiB / 7.754GiB,49300000,118000000
1781303016,router1,76.34%,0.69%,54.72MiB / 7.754GiB,52200000,125000000
1781303018,router1,82.79%,0.69%,54.77MiB / 7.754GiB,55100000,132000000
1781303020,router1,78.47%,0.69%,54.91MiB / 7.754GiB,58000000,139000000
1781303022,router1,80.53%,0.69%,54.99MiB / 7.754GiB,60900000,146000000
1781303024,router1,79.85%,0.69%,54.84MiB / 7.754GiB,63700000,153000000
1781303026,router1,81.91%,0.69%,55.05MiB / 7.754GiB,66600000,160000000
1781303029,router1,78.40%,0.69%,54.82MiB / 7.754GiB,69500000,167000000
1781303031,router1,86.73%,0.69%,54.82MiB / 7.754GiB,72400000,174000000
1781303033,router1,80.53%,0.69%,54.99MiB / 7.754GiB,75300000,181000000
1781303035,router1,83.92%,0.69%,54.83MiB / 7.754GiB,78200000,188000000
1781303037,router1,82.10%,0.69%,55.11MiB / 7.754GiB,81100000,196000000
1781303039,router1,85.65%,0.69%,55.02MiB / 7.754GiB,84000000,203000000
1781303041,router1,306.98%,1.73%,137.2MiB / 7.754GiB,103000000,864000000
1781303043,router1,305.39%,1.94%,154.2MiB / 7.754GiB,123000000,1590000000
1781303045,router1,306.23%,2.06%,163.4MiB / 7.754GiB,141000000,2240000000
1781303047,router1,294.06%,2.12%,168.2MiB / 7.754GiB,160000000,3110000000
1781303049,router1,297.66%,2.16%,171.6MiB / 7.754GiB,179000000,4010000000
1781303052,router1,297.53%,2.21%,175.6MiB / 7.754GiB,197000000,4910000000
1781303054,router1,295.67%,2.22%,176.4MiB / 7.754GiB,215000000,5810000000
1781303056,router1,298.93%,2.23%,176.9MiB / 7.754GiB,234000000,6720000000
1781303058,router1,294.71%,2.24%,177.8MiB / 7.754GiB,251000000,7630000000
1781303060,router1,301.38%,2.26%,179.8MiB / 7.754GiB,266000000,8300000000
1781303062,router1,295.80%,2.27%,180MiB / 7.754GiB,284000000,9160000000
1781303064,router1,295.42%,2.28%,180.7MiB / 7.754GiB,302000000,10100000000
1781303066,router1,296.36%,2.28%,181.3MiB / 7.754GiB,319000000,11000000000
1781303068,router1,295.37%,2.29%,181.8MiB / 7.754GiB,336000000,11800000000
1781303070,router1,292.64%,2.31%,183.7MiB / 7.754GiB,352000000,12600000000
1781303072,router1,291.54%,2.31%,183.7MiB / 7.754GiB,369000000,13300000000
1781303074,router1,314.45%,2.31%,183.7MiB / 7.754GiB,385000000,14100000000
1781303077,router1,292.10%,2.31%,183.6MiB / 7.754GiB,401000000,14800000000
1781303079,router1,290.78%,2.31%,183.7MiB / 7.754GiB,417000000,15500000000
1781303081,router1,291.25%,2.31%,183.7MiB / 7.754GiB,432000000,16200000000
1781303083,router1,294.30%,2.32%,183.8MiB / 7.754GiB,448000000,16900000000
1781303085,router1,301.40%,2.32%,184.1MiB / 7.754GiB,462000000,17500000000
1781303087,router1,301.44%,2.32%,184.5MiB / 7.754GiB,476000000,18200000000
1781303089,router1,302.79%,2.33%,184.8MiB / 7.754GiB,490000000,18900000000
1781303091,router1,304.33%,2.33%,185.1MiB / 7.754GiB,504000000,19600000000
1781303093,router1,303.18%,2.33%,185.3MiB / 7.754GiB,517000000,20300000000
1781303095,router1,301.31%,2.33%,185.4MiB / 7.754GiB,531000000,20900000000
1781303097,router1,303.32%,2.34%,185.5MiB / 7.754GiB,545000000,21600000000
1781303099,router1,300.10%,2.34%,185.7MiB / 7.754GiB,559000000,22300000000
1781303101,router1,301.68%,2.33%,185.2MiB / 7.754GiB,572000000,23000000000
1781303103,router1,300.73%,2.30%,183MiB / 7.754GiB,583000000,23700000000
1781303105,router1,303.44%,2.25%,178.3MiB / 7.754GiB,592000000,24400000000
1781303107,router1,299.96%,2.19%,173.8MiB / 7.754GiB,601000000,25100000000
1781303110,router1,301.29%,2.13%,169.4MiB / 7.754GiB,611000000,25800000000
1781303112,router1,245.45%,2.07%,164.6MiB / 7.754GiB,622000000,26400000000
1781303114,router1,89.83%,2.07%,164.4MiB / 7.754GiB,625000000,26400000000
1781303116,router1,89.42%,2.07%,164.6MiB / 7.754GiB,627000000,26400000000
