timestamp,container,cpu_perc,mem_perc,mem_usage,net_rx_b,net_tx_b
1781287276,router1,2.56%,0.05%,3.66MiB / 7.754GiB,17000,13100
1781287278,router1,2.34%,0.06%,5.008MiB / 7.754GiB,34300,28500
1781287280,router1,2.96%,0.09%,6.988MiB / 7.754GiB,58900,51200
1781287282,router1,3.68%,0.10%,7.941MiB / 7.754GiB,82900,75000
1781287284,router1,2.80%,0.12%,9.754MiB / 7.754GiB,110000,101000
1781287286,router1,3.77%,0.14%,10.98MiB / 7.754GiB,143000,134000
1781287289,router1,2.89%,0.16%,12.35MiB / 7.754GiB,174000,167000
1781287291,router1,3.98%,0.18%,14.29MiB / 7.754GiB,215000,207000
1781287293,router1,3.19%,0.20%,15.58MiB / 7.754GiB,253000,245000
1781287295,router1,5.02%,0.22%,17.49MiB / 7.754GiB,298000,291000
1781287297,router1,4.12%,0.24%,18.67MiB / 7.754GiB,343000,337000
1781287299,router1,4.40%,0.25%,19.75MiB / 7.754GiB,389000,385000
1781287301,router1,5.94%,0.27%,21.72MiB / 7.754GiB,445000,443000
1781287303,router1,4.74%,0.29%,22.88MiB / 7.754GiB,498000,497000
1781287305,router1,4.39%,0.31%,24.62MiB / 7.754GiB,560000,560000
1781287307,router1,4.06%,0.33%,25.95MiB / 7.754GiB,621000,621000
1781287309,router1,5.03%,0.35%,27.73MiB / 7.754GiB,687000,687000
1781287311,router1,4.26%,0.37%,29.34MiB / 7.754GiB,754000,755000
1781287314,router1,7.16%,0.38%,30.3MiB / 7.754GiB,822000,825000
1781287316,router1,4.51%,0.40%,32.06MiB / 7.754GiB,899000,903000
1781287318,router1,7.08%,0.42%,33.51MiB / 7.754GiB,974000,978000
1781287320,router1,8.58%,0.45%,35.58MiB / 7.754GiB,1060000,1060000
1781287322,router1,6.66%,0.47%,36.97MiB / 7.754GiB,1140000,1140000
1781287324,router1,9.72%,0.48%,38.25MiB / 7.754GiB,1230000,1230000
1781287326,router1,9.56%,0.50%,39.62MiB / 7.754GiB,1320000,1320000
1781287328,router1,10.25%,0.52%,41.41MiB / 7.754GiB,1410000,1420000
1781287330,router1,10.25%,0.54%,42.88MiB / 7.754GiB,1510000,1510000
1781287332,router1,9.31%,0.56%,44.45MiB / 7.754GiB,1610000,1610000
1781287334,router1,9.60%,0.59%,46.49MiB / 7.754GiB,1710000,1710000
1781287337,router1,80.89%,0.69%,54.93MiB / 7.754GiB,2970000,5930000
1781287339,router1,85.79%,0.69%,55.06MiB / 7.754GiB,5890000,15800000
1781287341,router1,87.33%,0.69%,55.08MiB / 7.754GiB,8830000,25600000
1781287343,router1,81.24%,0.69%,55.09MiB / 7.754GiB,11700000,35400000
1781287345,router1,81.93%,0.69%,55.09MiB / 7.754GiB,14700000,45200000
1781287347,router1,81.12%,0.69%,55.07MiB / 7.754GiB,17600000,55000000
1781287349,router1,80.88%,0.69%,54.93MiB / 7.754GiB,20500000,64700000
1781287351,router1,86.13%,0.70%,55.2MiB / 7.754GiB,23400000,74500000
1781287353,router1,81.80%,0.70%,55.2MiB / 7.754GiB,26300000,84200000
1781287355,router1,79.28%,0.69%,54.96MiB / 7.754GiB,29200000,94000000
1781287358,router1,79.35%,0.69%,55.08MiB / 7.754GiB,32100000,104000000
1781287360,router1,84.20%,0.70%,55.26MiB / 7.754GiB,35000000,113000000
1781287362,router1,81.17%,0.69%,55.09MiB / 7.754GiB,37900000,123000000
1781287364,router1,78.69%,0.70%,55.23MiB / 7.754GiB,40800000,133000000
1781287366,router1,81.18%,0.69%,55.01MiB / 7.754GiB,43700000,143000000
1781287368,router1,83.97%,0.70%,55.34MiB / 7.754GiB,46600000,152000000
1781287370,router1,45.07%,0.69%,55.02MiB / 7.754GiB,49500000,162000000
1781287372,router1,49.28%,0.69%,55.02MiB / 7.754GiB,52400000,172000000
1781287374,router1,51.33%,0.70%,55.31MiB / 7.754GiB,55300000,182000000
1781287376,router1,52.75%,0.69%,55.06MiB / 7.754GiB,58200000,191000000
1781287378,router1,75.31%,0.70%,55.27MiB / 7.754GiB,61100000,201000000
1781287381,router1,53.53%,0.69%,55.03MiB / 7.754GiB,64100000,211000000
1781287383,router1,67.97%,0.69%,55.05MiB / 7.754GiB,67000000,221000000
1781287385,router1,48.75%,0.69%,55.07MiB / 7.754GiB,69900000,230000000
1781287387,router1,78.57%,0.69%,55.05MiB / 7.754GiB,72800000,240000000
1781287389,router1,75.42%,0.69%,55.11MiB / 7.754GiB,75700000,250000000
1781287391,router1,80.35%,0.69%,55MiB / 7.754GiB,78600000,260000000
1781287393,router1,85.27%,0.69%,54.96MiB / 7.754GiB,81500000,269000000
1781287395,router1,86.46%,0.69%,54.91MiB / 7.754GiB,84400000,279000000
1781287397,router1,82.40%,0.70%,55.37MiB / 7.754GiB,87300000,289000000
1781287399,router1,81.61%,0.70%,55.27MiB / 7.754GiB,90200000,299000000
1781287401,router1,81.47%,0.70%,55.3MiB / 7.754GiB,93100000,309000000
1781287404,router1,89.14%,0.69%,55.14MiB / 7.754GiB,96000000,318000000
1781287406,router1,83.33%,0.70%,55.24MiB / 7.754GiB,98900000,328000000
1781287408,router1,84.11%,0.69%,55.05MiB / 7.754GiB,102000000,338000000
1781287410,router1,79.75%,0.69%,55.05MiB / 7.754GiB,105000000,347000000
1781287412,router1,41.82%,0.70%,55.2MiB / 7.754GiB,108000000,357000000
1781287414,router1,86.19%,0.70%,55.26MiB / 7.754GiB,110000000,367000000
1781287416,router1,82.46%,0.69%,55.15MiB / 7.754GiB,113000000,377000000
1781287418,router1,82.24%,0.70%,55.33MiB / 7.754GiB,116000000,386000000
1781287420,router1,81.37%,0.70%,55.34MiB / 7.754GiB,119000000,396000000
1781287422,router1,85.67%,0.69%,55.15MiB / 7.754GiB,122000000,406000000
1781287424,router1,84.63%,0.70%,55.32MiB / 7.754GiB,125000000,415000000
1781287426,router1,89.34%,0.70%,55.33MiB / 7.754GiB,128000000,425000000
1781287429,router1,89.62%,0.69%,55.05MiB / 7.754GiB,131000000,435000000
1781287431,router1,86.50%,0.70%,55.27MiB / 7.754GiB,134000000,445000000
1781287433,router1,85.43%,0.70%,55.29MiB / 7.754GiB,137000000,455000000
1781287435,router1,84.38%,0.69%,55.12MiB / 7.754GiB,140000000,465000000
1781287437,router1,82.93%,0.70%,55.43MiB / 7.754GiB,143000000,475000000
1781287439,router1,86.02%,0.69%,55.16MiB / 7.754GiB,145000000,484000000
1781287441,router1,86.03%,0.70%,55.32MiB / 7.754GiB,148000000,494000000
1781287443,router1,82.91%,0.70%,55.29MiB / 7.754GiB,151000000,504000000
1781287445,router1,88.44%,0.70%,55.29MiB / 7.754GiB,154000000,514000000
1781287448,router1,84.32%,0.70%,55.26MiB / 7.754GiB,157000000,524000000
1781287450,router1,87.46%,0.69%,55.16MiB / 7.754GiB,160000000,533000000
1781287452,router1,83.12%,0.70%,55.26MiB / 7.754GiB,163000000,543000000
1781287454,router1,88.95%,0.70%,55.3MiB / 7.754GiB,166000000,553000000
1781287456,router1,135.29%,1.21%,96.06MiB / 7.754GiB,171000000,652000000
1781287458,router1,318.94%,2.05%,162.6MiB / 7.754GiB,197000000,1920000000
1781287460,router1,320.88%,2.24%,177.6MiB / 7.754GiB,222000000,3200000000
1781287462,router1,317.51%,2.33%,185.2MiB / 7.754GiB,245000000,4490000000
1781287464,router1,315.62%,2.38%,188.8MiB / 7.754GiB,266000000,5750000000
1781287466,router1,314.98%,2.38%,188.8MiB / 7.754GiB,286000000,7020000000
1781287468,router1,317.18%,2.39%,190MiB / 7.754GiB,304000000,8290000000
1781287470,router1,317.08%,2.39%,190.1MiB / 7.754GiB,322000000,9560000000
1781287472,router1,315.04%,2.41%,191.2MiB / 7.754GiB,340000000,10800000000
1781287475,router1,319.22%,2.41%,191.6MiB / 7.754GiB,358000000,12100000000
1781287477,router1,316.86%,2.42%,192.5MiB / 7.754GiB,376000000,13400000000
1781287479,router1,300.83%,2.43%,193MiB / 7.754GiB,394000000,14500000000
1781287481,router1,304.65%,2.42%,192.4MiB / 7.754GiB,410000000,15600000000
1781287483,router1,305.65%,2.45%,194.5MiB / 7.754GiB,427000000,16800000000
1781287485,router1,302.94%,2.48%,196.6MiB / 7.754GiB,444000000,17900000000
1781287487,router1,302.49%,2.45%,194.3MiB / 7.754GiB,461000000,19000000000
1781287489,router1,304.93%,2.45%,194.4MiB / 7.754GiB,478000000,20100000000
1781287491,router1,302.57%,2.44%,193.9MiB / 7.754GiB,495000000,21200000000
1781287493,router1,303.08%,2.45%,194.6MiB / 7.754GiB,512000000,22300000000
1781287495,router1,303.74%,2.45%,194.4MiB / 7.754GiB,529000000,23400000000
1781287497,router1,300.48%,2.45%,194.5MiB / 7.754GiB,545000000,24500000000
1781287499,router1,297.59%,2.45%,194.3MiB / 7.754GiB,561000000,25400000000
1781287501,router1,297.21%,2.44%,193.9MiB / 7.754GiB,577000000,26400000000
1781287503,router1,311.15%,2.49%,198.1MiB / 7.754GiB,594000000,27500000000
1781287505,router1,318.89%,2.50%,198.3MiB / 7.754GiB,613000000,28800000000
1781287507,router1,316.58%,2.49%,197.8MiB / 7.754GiB,631000000,30100000000
1781287510,router1,316.46%,2.49%,197.9MiB / 7.754GiB,650000000,31400000000
1781287512,router1,317.42%,2.47%,196.2MiB / 7.754GiB,668000000,32700000000
1781287514,router1,317.44%,2.48%,196.7MiB / 7.754GiB,686000000,34000000000
1781287516,router1,314.90%,2.47%,195.9MiB / 7.754GiB,704000000,35300000000
1781287518,router1,316.16%,2.47%,196.1MiB / 7.754GiB,723000000,36600000000
1781287520,router1,318.42%,2.47%,196MiB / 7.754GiB,741000000,37800000000
1781287522,router1,320.69%,2.49%,197.5MiB / 7.754GiB,759000000,39100000000
1781287524,router1,318.05%,2.48%,196.8MiB / 7.754GiB,778000000,40400000000
1781287526,router1,319.36%,2.50%,198.6MiB / 7.754GiB,796000000,41700000000
1781287528,router1,317.68%,2.47%,196MiB / 7.754GiB,815000000,43000000000
1781287530,router1,318.66%,2.47%,196.4MiB / 7.754GiB,833000000,44300000000
1781287532,router1,319.01%,2.48%,197.3MiB / 7.754GiB,851000000,45600000000
1781287534,router1,317.04%,2.49%,197.8MiB / 7.754GiB,869000000,46900000000
1781287536,router1,318.75%,2.51%,199.4MiB / 7.754GiB,888000000,48100000000
1781287538,router1,316.55%,2.51%,199MiB / 7.754GiB,906000000,49400000000
1781287540,router1,317.55%,2.49%,197.8MiB / 7.754GiB,925000000,50700000000
1781287542,router1,317.86%,2.47%,196.4MiB / 7.754GiB,943000000,52000000000
1781287545,router1,316.47%,2.47%,195.9MiB / 7.754GiB,961000000,53300000000
1781287547,router1,317.51%,2.48%,196.7MiB / 7.754GiB,979000000,54500000000
1781287549,router1,316.76%,2.48%,196.5MiB / 7.754GiB,998000000,55800000000
1781287551,router1,317.59%,2.48%,196.7MiB / 7.754GiB,1020000000,57100000000
1781287553,router1,318.12%,2.48%,196.8MiB / 7.754GiB,1030000000,58400000000
1781287555,router1,316.48%,2.48%,196.6MiB / 7.754GiB,1050000000,59700000000
1781287557,router1,318.95%,2.47%,196.4MiB / 7.754GiB,1070000000,61000000000
1781287559,router1,319.07%,2.48%,196.8MiB / 7.754GiB,1090000000,62300000000
1781287561,router1,316.19%,2.50%,198.7MiB / 7.754GiB,1110000000,63600000000
1781287563,router1,320.41%,2.47%,196.3MiB / 7.754GiB,1130000000,64900000000
1781287565,router1,316.26%,2.49%,197.6MiB / 7.754GiB,1140000000,66200000000
1781287567,router1,314.97%,2.48%,197.1MiB / 7.754GiB,1160000000,67500000000
