timestamp,container,cpu_perc,mem_perc,mem_usage,net_rx_b,net_tx_b
1781297739,router1,11.06%,0.14%,11.12MiB / 7.754GiB,105000,85000
1781297741,router1,5.15%,0.14%,10.89MiB / 7.754GiB,119000,112000
1781297743,router1,4.45%,0.14%,11.14MiB / 7.754GiB,133000,133000
1781297745,router1,1.16%,0.14%,10.9MiB / 7.754GiB,142000,145000
1781297747,router1,0.03%,0.14%,10.89MiB / 7.754GiB,157000,164000
1781297750,router1,0.13%,0.14%,10.89MiB / 7.754GiB,178000,188000
1781297752,router1,1.83%,0.14%,11.03MiB / 7.754GiB,199000,211000
1781297754,router1,25.25%,0.25%,19.84MiB / 7.754GiB,324000,318000
1781297756,router1,9.31%,0.25%,19.9MiB / 7.754GiB,361000,363000
1781297758,router1,3.40%,0.25%,19.94MiB / 7.754GiB,381000,385000
1781297760,router1,0.03%,0.25%,19.7MiB / 7.754GiB,409000,413000
1781297762,router1,0.12%,0.25%,19.7MiB / 7.754GiB,452000,458000
1781297764,router1,2.07%,0.25%,19.87MiB / 7.754GiB,496000,502000
1781297766,router1,8.08%,0.25%,19.8MiB / 7.754GiB,541000,545000
1781297768,router1,35.01%,0.36%,28.57MiB / 7.754GiB,689000,671000
1781297771,router1,7.13%,0.36%,28.78MiB / 7.754GiB,722000,706000
1781297773,router1,0.03%,0.36%,28.57MiB / 7.754GiB,754000,739000
1781297775,router1,0.03%,0.36%,28.57MiB / 7.754GiB,821000,803000
1781297777,router1,1.34%,0.36%,28.64MiB / 7.754GiB,888000,867000
1781297779,router1,9.45%,0.36%,28.73MiB / 7.754GiB,956000,929000
1781297781,router1,15.42%,0.36%,28.65MiB / 7.754GiB,1020000,989000
1781297783,router1,25.02%,0.44%,34.68MiB / 7.754GiB,1140000,1080000
1781297785,router1,2.20%,0.48%,37.79MiB / 7.754GiB,1200000,1140000
1781297787,router1,0.03%,0.47%,37.42MiB / 7.754GiB,1280000,1220000
1781297789,router1,0.02%,0.47%,37.42MiB / 7.754GiB,1370000,1300000
1781297792,router1,8.92%,0.47%,37.42MiB / 7.754GiB,1460000,1380000
1781297794,router1,18.42%,0.47%,37.42MiB / 7.754GiB,1560000,1460000
1781297796,router1,13.70%,0.47%,37.42MiB / 7.754GiB,1620000,1520000
1781297798,router1,8.37%,0.50%,39.66MiB / 7.754GiB,1690000,1570000
1781297800,router1,44.56%,0.70%,55.24MiB / 7.754GiB,2500000,3420000
1781297802,router1,80.19%,0.69%,55.05MiB / 7.754GiB,5390000,10500000
1781297804,router1,83.56%,0.70%,55.27MiB / 7.754GiB,8300000,17500000
1781297806,router1,87.60%,0.70%,55.26MiB / 7.754GiB,11200000,24700000
1781297808,router1,87.31%,0.70%,55.24MiB / 7.754GiB,14100000,31700000
1781297810,router1,80.83%,0.70%,55.7MiB / 7.754GiB,17000000,38800000
1781297813,router1,79.65%,0.69%,55.07MiB / 7.754GiB,19900000,45800000
1781297815,router1,78.31%,0.70%,55.22MiB / 7.754GiB,22700000,52800000
1781297817,router1,79.38%,0.69%,55MiB / 7.754GiB,25600000,59900000
1781297819,router1,87.88%,0.69%,55.04MiB / 7.754GiB,28500000,66900000
1781297821,router1,91.96%,0.70%,55.23MiB / 7.754GiB,31400000,74000000
1781297823,router1,86.61%,0.70%,55.39MiB / 7.754GiB,34300000,81000000
1781297825,router1,81.25%,0.69%,55.18MiB / 7.754GiB,37200000,88100000
1781297827,router1,80.27%,0.70%,55.23MiB / 7.754GiB,40100000,95200000
1781297829,router1,81.91%,0.70%,55.35MiB / 7.754GiB,43000000,102000000
1781297831,router1,84.47%,0.69%,55.1MiB / 7.754GiB,45900000,109000000
1781297834,router1,88.71%,0.69%,55.13MiB / 7.754GiB,48800000,116000000
1781297836,router1,89.24%,0.70%,55.37MiB / 7.754GiB,51700000,123000000
1781297838,router1,83.18%,0.70%,55.21MiB / 7.754GiB,54600000,131000000
1781297840,router1,81.39%,0.70%,55.41MiB / 7.754GiB,57500000,138000000
1781297842,router1,82.04%,0.70%,55.24MiB / 7.754GiB,60400000,145000000
1781297844,router1,82.52%,0.69%,55.15MiB / 7.754GiB,63300000,152000000
1781297846,router1,88.08%,0.70%,55.22MiB / 7.754GiB,66200000,159000000
1781297848,router1,89.53%,0.70%,55.51MiB / 7.754GiB,69100000,166000000
1781297850,router1,86.65%,0.70%,55.37MiB / 7.754GiB,71900000,173000000
1781297852,router1,83.32%,0.69%,55.12MiB / 7.754GiB,74800000,180000000
1781297855,router1,79.00%,0.70%,55.31MiB / 7.754GiB,77700000,187000000
1781297857,router1,80.46%,0.69%,55.15MiB / 7.754GiB,80600000,194000000
1781297859,router1,85.63%,0.70%,55.23MiB / 7.754GiB,83500000,201000000
1781297861,router1,304.73%,1.61%,127.9MiB / 7.754GiB,99100000,716000000
1781297863,router1,301.62%,1.83%,145.2MiB / 7.754GiB,120000000,1540000000
1781297865,router1,304.73%,1.99%,158.2MiB / 7.754GiB,140000000,2320000000
1781297867,router1,300.45%,2.08%,164.8MiB / 7.754GiB,158000000,2980000000
1781297869,router1,301.72%,2.13%,168.8MiB / 7.754GiB,175000000,3660000000
1781297871,router1,303.15%,2.15%,170.8MiB / 7.754GiB,193000000,4360000000
1781297873,router1,298.71%,2.19%,174MiB / 7.754GiB,208000000,5050000000
1781297875,router1,329.35%,2.22%,176.1MiB / 7.754GiB,227000000,5860000000
1781297877,router1,329.09%,2.26%,179.3MiB / 7.754GiB,245000000,6890000000
1781297879,router1,324.87%,2.26%,179.5MiB / 7.754GiB,263000000,7910000000
1781297881,router1,314.98%,2.29%,182.1MiB / 7.754GiB,280000000,8810000000
