timestamp,container,cpu_perc,mem_perc,mem_usage,net_rx_b,net_tx_b
1781214859,router1,2.76%,0.05%,4.047MiB / 7.754GiB,22200,17300
1781214862,router1,3.32%,0.08%,6.336MiB / 7.754GiB,53900,46400
1781214865,router1,3.91%,0.11%,8.527MiB / 7.754GiB,91800,82600
1781214868,router1,4.15%,0.13%,10.69MiB / 7.754GiB,136000,125000
1781214871,router1,4.51%,0.16%,12.83MiB / 7.754GiB,186000,173000
1781214874,router1,5.06%,0.19%,15.01MiB / 7.754GiB,241000,229000
1781214878,router1,5.46%,0.21%,17.04MiB / 7.754GiB,305000,292000
1781214881,router1,5.77%,0.24%,19.22MiB / 7.754GiB,374000,361000
1781214884,router1,6.10%,0.27%,21.6MiB / 7.754GiB,451000,437000
1781214887,router1,6.60%,0.30%,23.73MiB / 7.754GiB,534000,517000
1781214890,router1,7.30%,0.33%,25.88MiB / 7.754GiB,622000,605000
1781214893,router1,6.72%,0.35%,28.08MiB / 7.754GiB,718000,699000
1781214896,router1,8.26%,0.38%,30.37MiB / 7.754GiB,820000,800000
1781214899,router1,8.90%,0.41%,32.71MiB / 7.754GiB,930000,905000
1781214902,router1,9.06%,0.44%,34.66MiB / 7.754GiB,1040000,1020000
1781214905,router1,7.72%,0.46%,36.84MiB / 7.754GiB,1160000,1130000
1781214908,router1,7.61%,0.49%,38.94MiB / 7.754GiB,1290000,1260000
1781214911,router1,9.84%,0.51%,40.8MiB / 7.754GiB,1420000,1390000
1781214914,router1,9.26%,0.54%,43.06MiB / 7.754GiB,1570000,1520000
1781214917,router1,8.71%,0.57%,45.39MiB / 7.754GiB,1720000,1660000
1781214920,router1,34.32%,0.69%,54.99MiB / 7.754GiB,2390000,10700000
1781214923,router1,37.21%,0.69%,54.84MiB / 7.754GiB,3640000,27800000
1781214926,router1,33.96%,0.69%,54.98MiB / 7.754GiB,4890000,45000000
1781214929,router1,27.09%,0.69%,55.12MiB / 7.754GiB,6160000,62500000
1781214932,router1,29.45%,0.70%,55.23MiB / 7.754GiB,7430000,79900000
1781214935,router1,32.87%,0.69%,54.89MiB / 7.754GiB,8670000,96900000
1781214938,router1,26.49%,0.69%,55.05MiB / 7.754GiB,9910000,114000000
1781214941,router1,32.35%,0.70%,55.32MiB / 7.754GiB,11100000,131000000
1781214944,router1,34.40%,0.69%,55.1MiB / 7.754GiB,12400000,148000000
1781214947,router1,33.69%,0.69%,55.1MiB / 7.754GiB,13600000,165000000
1781214950,router1,33.43%,0.69%,54.86MiB / 7.754GiB,14900000,182000000
1781214953,router1,35.78%,0.69%,54.97MiB / 7.754GiB,16100000,199000000
1781214956,router1,27.93%,0.69%,54.86MiB / 7.754GiB,17300000,216000000
1781214959,router1,28.48%,0.69%,55.09MiB / 7.754GiB,18600000,233000000
1781214962,router1,36.11%,0.70%,55.35MiB / 7.754GiB,19900000,250000000
1781214965,router1,29.36%,0.69%,54.96MiB / 7.754GiB,21100000,268000000
1781214968,router1,28.07%,0.69%,55.13MiB / 7.754GiB,22400000,285000000
1781214971,router1,25.31%,0.69%,54.89MiB / 7.754GiB,23600000,302000000
1781214974,router1,30.46%,0.69%,54.86MiB / 7.754GiB,24900000,319000000
1781214977,router1,30.97%,0.69%,55.02MiB / 7.754GiB,26100000,336000000
1781214980,router1,28.43%,0.69%,55.05MiB / 7.754GiB,27400000,355000000
1781214983,router1,28.38%,0.70%,55.3MiB / 7.754GiB,28600000,372000000
1781214986,router1,29.49%,0.69%,54.96MiB / 7.754GiB,29800000,389000000
1781214989,router1,31.15%,0.69%,55.13MiB / 7.754GiB,31100000,406000000
1781214992,router1,28.49%,0.69%,55.09MiB / 7.754GiB,32300000,423000000
1781214995,router1,29.01%,0.69%,55.09MiB / 7.754GiB,33600000,440000000
1781214998,router1,27.77%,0.70%,55.33MiB / 7.754GiB,34800000,457000000
1781215001,router1,29.76%,0.69%,55.05MiB / 7.754GiB,36100000,475000000
1781215004,router1,30.16%,0.70%,55.35MiB / 7.754GiB,37300000,492000000
1781215007,router1,34.05%,0.69%,55.06MiB / 7.754GiB,38600000,509000000
1781215010,router1,26.62%,0.69%,54.99MiB / 7.754GiB,39800000,527000000
1781215013,router1,25.06%,0.70%,55.22MiB / 7.754GiB,41100000,544000000
1781215016,router1,27.36%,0.69%,55.13MiB / 7.754GiB,42300000,561000000
1781215019,router1,27.29%,0.69%,55.18MiB / 7.754GiB,43600000,578000000
1781215022,router1,27.71%,0.69%,55.17MiB / 7.754GiB,44800000,595000000
1781215025,router1,29.53%,0.69%,55.18MiB / 7.754GiB,46000000,612000000
1781215028,router1,29.03%,0.70%,55.34MiB / 7.754GiB,47300000,629000000
1781215031,router1,34.09%,0.70%,55.32MiB / 7.754GiB,48500000,646000000
1781215034,router1,34.36%,0.69%,54.97MiB / 7.754GiB,49700000,663000000
1781215037,router1,34.67%,0.69%,54.99MiB / 7.754GiB,51000000,680000000
1781215040,router1,82.61%,0.70%,55.49MiB / 7.754GiB,54500000,732000000
1781215043,router1,80.78%,0.69%,55.17MiB / 7.754GiB,59200000,800000000
1781215046,router1,82.47%,0.69%,55.07MiB / 7.754GiB,64000000,868000000
1781215049,router1,85.93%,0.70%,55.32MiB / 7.754GiB,68700000,936000000
1781215052,router1,84.73%,0.70%,55.25MiB / 7.754GiB,73400000,1000000000
1781215055,router1,83.46%,0.70%,55.19MiB / 7.754GiB,78100000,1070000000
1781215058,router1,89.13%,0.69%,55.16MiB / 7.754GiB,82900000,1140000000
1781215061,router1,85.38%,0.70%,55.36MiB / 7.754GiB,87600000,1210000000
1781215064,router1,86.95%,0.70%,55.2MiB / 7.754GiB,92300000,1280000000
1781215067,router1,83.91%,0.69%,55.09MiB / 7.754GiB,97000000,1340000000
1781215070,router1,83.26%,0.70%,55.3MiB / 7.754GiB,102000000,1410000000
1781215073,router1,82.62%,0.69%,55.18MiB / 7.754GiB,106000000,1480000000
1781215076,router1,81.69%,0.69%,55.04MiB / 7.754GiB,111000000,1550000000
1781215079,router1,81.34%,0.70%,55.28MiB / 7.754GiB,116000000,1620000000
1781215082,router1,86.08%,0.69%,55.16MiB / 7.754GiB,121000000,1680000000
1781215085,router1,86.47%,0.69%,55.04MiB / 7.754GiB,125000000,1750000000
1781215088,router1,87.25%,0.69%,55.12MiB / 7.754GiB,130000000,1820000000
1781215091,router1,87.33%,0.70%,55.41MiB / 7.754GiB,135000000,1890000000
1781215095,router1,87.77%,0.70%,55.25MiB / 7.754GiB,140000000,1960000000
1781215098,router1,84.71%,0.70%,55.38MiB / 7.754GiB,144000000,2020000000
1781215101,router1,87.45%,0.70%,55.38MiB / 7.754GiB,149000000,2090000000
1781215104,router1,85.31%,0.70%,55.36MiB / 7.754GiB,154000000,2160000000
1781215107,router1,82.19%,0.70%,55.28MiB / 7.754GiB,158000000,2230000000
1781215110,router1,87.58%,0.70%,55.4MiB / 7.754GiB,163000000,2300000000
1781215113,router1,87.14%,0.70%,55.38MiB / 7.754GiB,168000000,2370000000
1781215116,router1,82.95%,0.69%,55.03MiB / 7.754GiB,173000000,2430000000
1781215119,router1,82.69%,0.69%,55.16MiB / 7.754GiB,177000000,2500000000
1781215122,router1,85.51%,0.70%,55.43MiB / 7.754GiB,182000000,2570000000
1781215125,router1,84.22%,0.69%,55.15MiB / 7.754GiB,187000000,2640000000
1781215128,router1,84.28%,0.70%,55.31MiB / 7.754GiB,192000000,2710000000
1781215131,router1,86.78%,0.70%,55.25MiB / 7.754GiB,196000000,2770000000
1781215134,router1,87.10%,0.70%,55.27MiB / 7.754GiB,201000000,2840000000
1781215137,router1,86.44%,0.70%,55.37MiB / 7.754GiB,206000000,2910000000
1781215140,router1,87.98%,0.70%,55.38MiB / 7.754GiB,211000000,2980000000
1781215143,router1,86.95%,0.69%,55.11MiB / 7.754GiB,215000000,3050000000
1781215146,router1,85.75%,0.70%,55.3MiB / 7.754GiB,220000000,3110000000
1781215149,router1,83.77%,0.70%,55.25MiB / 7.754GiB,225000000,3180000000
1781215152,router1,87.77%,0.70%,55.46MiB / 7.754GiB,229000000,3250000000
1781215155,router1,89.55%,0.70%,55.43MiB / 7.754GiB,234000000,3320000000
1781215158,router1,88.13%,0.70%,55.47MiB / 7.754GiB,239000000,3390000000
1781215161,router1,25.67%,0.69%,55.14MiB / 7.754GiB,241000000,3410000000
1781215164,router1,28.22%,0.70%,55.3MiB / 7.754GiB,242000000,3430000000
1781215167,router1,26.90%,0.70%,55.25MiB / 7.754GiB,243000000,3450000000
1781215170,router1,26.87%,0.70%,55.39MiB / 7.754GiB,244000000,3460000000
1781215173,router1,26.40%,0.70%,55.39MiB / 7.754GiB,246000000,3480000000
1781215176,router1,26.37%,0.70%,55.25MiB / 7.754GiB,247000000,3500000000
1781215179,router1,25.56%,0.70%,55.25MiB / 7.754GiB,248000000,3520000000
1781215182,router1,32.70%,0.70%,55.65MiB / 7.754GiB,249000000,3530000000
1781215185,router1,29.48%,0.70%,55.26MiB / 7.754GiB,251000000,3550000000
1781215188,router1,29.32%,0.70%,55.19MiB / 7.754GiB,252000000,3570000000
1781215191,router1,29.40%,0.69%,55.17MiB / 7.754GiB,253000000,3590000000
1781215194,router1,27.49%,0.69%,55.16MiB / 7.754GiB,254000000,3600000000
1781215197,router1,27.39%,0.70%,55.39MiB / 7.754GiB,256000000,3620000000
1781215200,router1,26.32%,0.70%,55.47MiB / 7.754GiB,257000000,3640000000
1781215203,router1,24.72%,0.70%,55.32MiB / 7.754GiB,258000000,3650000000
