transport,run_id,time_s,phase,phase_time_s,target_throughput_msg_s,delivery_throughput_msg_s,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_latency_ms,cpu_cores,memory_gb,network_rx_gbps,network_tx_gbps
zenoh,fanout_bursty_20260615_223754_zenoh_p128_s1000_u10_bursty,0,baseline,0,200000,152840.48,7.234901,20.448186,39.569134,8.542255,0.072,0.027832,0.000172,0.000188
zenoh,fanout_bursty_20260615_223754_zenoh_p128_s1000_u10_bursty,1,baseline,1,200000,199921.01,6.942746,14.086287,15.112267,7.370782,0.072,0.027832,0.000172,0.000188
zenoh,fanout_bursty_20260615_223754_zenoh_p128_s1000_u10_bursty,2,baseline,2,200000,200182.67,6.689652,13.65699,14.935268,7.139575,0.0485,0.027998,0.000172,0.000188
zenoh,fanout_bursty_20260615_223754_zenoh_p128_s1000_u10_bursty,3,baseline,3,200000,200027.9,6.347521,13.003351,14.087246,6.698526,0.0485,0.027998,0.000172,0.000188
zenoh,fanout_bursty_20260615_223754_zenoh_p128_s1000_u10_bursty,4,baseline,4,200000,199890.35,6.239569,13.039514,13.867542,6.634534,0.1065,0.032168,0.000456,0.00044
zenoh,fanout_bursty_20260615_223754_zenoh_p128_s1000_u10_bursty,5,baseline,5,200000,199667.12,6.414818,13.322429,15.131925,6.830867,0.1065,0.032168,0.000456,0.00044
zenoh,fanout_bursty_20260615_223754_zenoh_p128_s1000_u10_bursty,6,baseline,6,200000,199729.8,8.108408,16.373308,17.390788,8.670648,0.0505,0.032178,0.000204,0.000224
zenoh,fanout_bursty_20260615_223754_zenoh_p128_s1000_u10_bursty,7,baseline,7,200000,200077.87,8.250211,16.349017,17.107951,8.750343,0.0505,0.032178,0.000204,0.000224
zenoh,fanout_bursty_20260615_223754_zenoh_p128_s1000_u10_bursty,8,baseline,8,200000,200328.74,8.285868,16.420903,18.272144,8.840882,0.0668,0.032178,0.0003,0.00032
zenoh,fanout_bursty_20260615_223754_zenoh_p128_s1000_u10_bursty,9,baseline,9,200000,200188.57,7.696457,15.828724,17.55639,8.307753,0.0668,0.032178,0.0003,0.00032
zenoh,fanout_bursty_20260615_223754_zenoh_p128_s1000_u10_bursty,10,baseline,10,200000,199724.97,7.521729,15.055588,16.013848,8.051209,0.1666,0.036553,0.00036,0.00032
zenoh,fanout_bursty_20260615_223754_zenoh_p128_s1000_u10_bursty,11,baseline,11,200000,200179.34,7.60021,15.73541,19.287968,8.346068,0.1666,0.036553,0.00036,0.00032
zenoh,fanout_bursty_20260615_223754_zenoh_p128_s1000_u10_bursty,12,baseline,12,200000,200036.14,7.357897,14.714211,15.543585,7.840006,0.0843,0.036445,0.00032,0.0004
zenoh,fanout_bursty_20260615_223754_zenoh_p128_s1000_u10_bursty,13,baseline,13,200000,199890.15,7.359109,14.952346,17.786932,7.970471,0.0843,0.036445,0.00032,0.0004
zenoh,fanout_bursty_20260615_223754_zenoh_p128_s1000_u10_bursty,14,baseline,14,200000,200096.12,7.632941,15.514477,17.920435,8.306004,0.0505,0.036582,0.00024,0.0002
zenoh,fanout_bursty_20260615_223754_zenoh_p128_s1000_u10_bursty,15,baseline,15,200000,200145.07,6.863821,13.832005,14.820417,7.251654,0.0505,0.036582,0.00024,0.0002
