timestamp,container,cpu_perc,mem_perc,mem_usage,net_rx_b,net_tx_b
1781564545,router1,26.56%,0.19%,15.4MiB / 7.754GiB,157000,127000
1781564548,router1,5.03%,0.19%,15.35MiB / 7.754GiB,175000,161000
1781564550,router1,3.05%,0.20%,15.79MiB / 7.754GiB,190000,188000
1781564552,router1,35.74%,0.34%,26.81MiB / 7.754GiB,339000,322000
1781564554,router1,4.20%,0.36%,28.91MiB / 7.754GiB,400000,395000
1781564556,router1,3.62%,0.36%,28.79MiB / 7.754GiB,449000,458000
1781564558,router1,27.32%,0.45%,35.91MiB / 7.754GiB,591000,592000
1781564560,router1,7.13%,0.53%,41.99MiB / 7.754GiB,726000,725000
1781564562,router1,6.15%,0.53%,42.17MiB / 7.754GiB,801000,813000
1781564564,router1,17.71%,0.57%,45.14MiB / 7.754GiB,919000,932000
1781564566,router1,9.08%,0.69%,55.17MiB / 7.754GiB,1110000,1110000
1781564569,router1,11.67%,0.69%,54.93MiB / 7.754GiB,1220000,1240000
1781564571,router1,12.97%,0.69%,55.16MiB / 7.754GiB,1330000,1360000
1781564573,router1,17.72%,0.86%,68.31MiB / 7.754GiB,1600000,1610000
1781564575,router1,11.41%,0.86%,68.39MiB / 7.754GiB,1720000,1750000
1781564577,router1,11.92%,0.86%,68.19MiB / 7.754GiB,1860000,1900000
1781564579,router1,32.60%,1.03%,81.75MiB / 7.754GiB,2130000,2150000
1781564581,router1,17.90%,1.03%,81.55MiB / 7.754GiB,2290000,2340000
1781564583,router1,17.51%,1.03%,81.84MiB / 7.754GiB,2440000,2490000
1781564585,router1,49.49%,1.19%,94.7MiB / 7.754GiB,2770000,2800000
1781564587,router1,14.39%,1.20%,95.13MiB / 7.754GiB,2940000,2990000
1781564590,router1,14.16%,1.19%,94.8MiB / 7.754GiB,3120000,3180000
1781564592,router1,50.28%,1.33%,105.8MiB / 7.754GiB,3420000,3470000
1781564594,router1,20.01%,1.36%,108.1MiB / 7.754GiB,3660000,3710000
1781564596,router1,19.49%,1.36%,108.1MiB / 7.754GiB,3870000,3930000
1781564598,router1,42.04%,1.45%,115.1MiB / 7.754GiB,4180000,4220000
1781564600,router1,17.69%,1.53%,121.7MiB / 7.754GiB,4480000,4510000
1781564602,router1,15.84%,1.53%,121.3MiB / 7.754GiB,4730000,4750000
1781564604,router1,28.82%,1.57%,124.4MiB / 7.754GiB,5010000,5030000
1781564606,router1,51.52%,2.00%,158.5MiB / 7.754GiB,5710000,6930000
1781564609,router1,105.47%,2.03%,160.9MiB / 7.754GiB,14400000,36200000
1781564611,router1,107.65%,2.02%,160.6MiB / 7.754GiB,23000000,65100000
1781564613,router1,105.54%,2.02%,160.8MiB / 7.754GiB,31800000,94400000
1781564615,router1,99.34%,2.03%,160.9MiB / 7.754GiB,40400000,124000000
1781564617,router1,105.89%,2.03%,160.9MiB / 7.754GiB,49100000,153000000
1781564619,router1,106.98%,2.02%,160.7MiB / 7.754GiB,57900000,182000000
1781564621,router1,134.57%,2.03%,160.9MiB / 7.754GiB,66500000,211000000
1781564623,router1,99.34%,2.02%,160.7MiB / 7.754GiB,75100000,240000000
1781564625,router1,104.23%,2.03%,160.8MiB / 7.754GiB,83800000,269000000
1781564627,router1,117.06%,2.03%,160.9MiB / 7.754GiB,92500000,298000000
1781564629,router1,131.54%,2.03%,161MiB / 7.754GiB,101000000,327000000
1781564631,router1,134.12%,2.02%,160.8MiB / 7.754GiB,110000000,356000000
1781564633,router1,131.23%,2.03%,160.8MiB / 7.754GiB,118000000,385000000
1781564636,router1,133.86%,2.03%,160.8MiB / 7.754GiB,127000000,414000000
