timestamp,container,cpu_perc,mem_perc,mem_usage,net_rx_b,net_tx_b
1781565189,router1,0.06%,0.19%,15.34MiB / 7.754GiB,157000,127000
1781565192,router1,1.32%,0.20%,15.71MiB / 7.754GiB,183000,176000
1781565195,router1,25.79%,0.36%,28.63MiB / 7.754GiB,375000,360000
1781565198,router1,6.95%,0.36%,28.5MiB / 7.754GiB,443000,452000
1781565201,router1,36.52%,0.49%,39.01MiB / 7.754GiB,631000,627000
1781565204,router1,6.46%,0.53%,41.84MiB / 7.754GiB,767000,779000
1781565207,router1,17.06%,0.57%,45.42MiB / 7.754GiB,918000,939000
1781565210,router1,13.08%,0.69%,55.18MiB / 7.754GiB,1160000,1180000
1781565213,router1,16.30%,0.69%,54.98MiB / 7.754GiB,1320000,1360000
1781565216,router1,9.93%,0.86%,68.23MiB / 7.754GiB,1620000,1650000
1781565219,router1,9.22%,0.86%,68.46MiB / 7.754GiB,1810000,1860000
1781565222,router1,24.96%,1.03%,81.63MiB / 7.754GiB,2160000,2200000
1781565225,router1,16.92%,1.03%,81.9MiB / 7.754GiB,2370000,2440000
1781565228,router1,44.83%,1.19%,94.83MiB / 7.754GiB,2760000,2810000
1781565231,router1,13.42%,1.20%,94.91MiB / 7.754GiB,3020000,3090000
1781565234,router1,43.60%,1.30%,103.4MiB / 7.754GiB,3370000,3430000
1781565237,router1,25.49%,1.36%,108.1MiB / 7.754GiB,3740000,3800000
1781565240,router1,27.81%,1.38%,109.3MiB / 7.754GiB,4060000,4110000
1781565243,router1,11.80%,1.53%,121.6MiB / 7.754GiB,4530000,4550000
1781565246,router1,10.26%,1.53%,121.6MiB / 7.754GiB,4880000,4910000
1781565249,router1,64.50%,2.03%,161MiB / 7.754GiB,6290000,8880000
1781565252,router1,104.84%,2.02%,160.6MiB / 7.754GiB,18800000,51000000
1781565255,router1,99.05%,2.03%,161MiB / 7.754GiB,31400000,93200000
1781565258,router1,102.41%,2.03%,161MiB / 7.754GiB,44000000,135000000
1781565261,router1,119.25%,2.03%,161MiB / 7.754GiB,56500000,177000000
1781565264,router1,112.27%,2.03%,160.8MiB / 7.754GiB,69000000,219000000
1781565267,router1,109.01%,2.03%,160.9MiB / 7.754GiB,81600000,261000000
1781565270,router1,108.93%,2.03%,160.9MiB / 7.754GiB,94100000,303000000
1781565273,router1,119.72%,2.02%,160.7MiB / 7.754GiB,107000000,346000000
1781565276,router1,119.05%,2.02%,160.7MiB / 7.754GiB,119000000,388000000
1781565279,router1,116.28%,2.03%,160.8MiB / 7.754GiB,132000000,430000000
1781565282,router1,118.82%,2.03%,160.9MiB / 7.754GiB,144000000,472000000
1781565285,router1,116.85%,2.03%,160.9MiB / 7.754GiB,157000000,514000000
1781565288,router1,112.65%,2.03%,160.8MiB / 7.754GiB,169000000,556000000
1781565291,router1,108.63%,2.02%,160.6MiB / 7.754GiB,182000000,598000000
1781565294,router1,127.12%,2.03%,160.8MiB / 7.754GiB,194000000,640000000
1781565297,router1,116.84%,2.02%,160.6MiB / 7.754GiB,207000000,682000000
1781565300,router1,130.56%,2.03%,161MiB / 7.754GiB,219000000,724000000
1781565303,router1,101.74%,2.03%,160.8MiB / 7.754GiB,232000000,766000000
1781565306,router1,126.86%,2.02%,160.8MiB / 7.754GiB,245000000,808000000
1781565309,router1,101.68%,2.03%,161.5MiB / 7.754GiB,257000000,851000000
1781565312,router1,120.91%,2.03%,161.4MiB / 7.754GiB,270000000,893000000
1781565315,router1,106.67%,2.03%,161.2MiB / 7.754GiB,282000000,935000000
1781565318,router1,101.48%,2.03%,161.5MiB / 7.754GiB,295000000,977000000
1781565321,router1,101.96%,2.04%,161.8MiB / 7.754GiB,307000000,1020000000
1781565324,router1,108.82%,2.03%,161.5MiB / 7.754GiB,320000000,1060000000
1781565327,router1,106.46%,2.04%,161.8MiB / 7.754GiB,332000000,1100000000
1781565331,router1,92.63%,2.04%,161.7MiB / 7.754GiB,345000000,1150000000
1781565334,router1,102.55%,2.03%,161.4MiB / 7.754GiB,357000000,1190000000
1781565337,router1,106.05%,2.03%,161.4MiB / 7.754GiB,370000000,1230000000
1781565340,router1,113.83%,2.03%,161.5MiB / 7.754GiB,383000000,1270000000
1781565343,router1,116.00%,2.03%,161.5MiB / 7.754GiB,395000000,1310000000
1781565346,router1,102.22%,2.03%,161.5MiB / 7.754GiB,408000000,1360000000
1781565349,router1,111.87%,2.04%,161.7MiB / 7.754GiB,420000000,1400000000
1781565352,router1,127.05%,2.03%,161.4MiB / 7.754GiB,433000000,1440000000
1781565355,router1,127.27%,2.04%,161.7MiB / 7.754GiB,445000000,1480000000
1781565358,router1,114.10%,2.03%,161.4MiB / 7.754GiB,458000000,1520000000
1781565361,router1,117.44%,2.03%,161.3MiB / 7.754GiB,470000000,1570000000
1781565364,router1,127.86%,2.03%,161.2MiB / 7.754GiB,483000000,1610000000
1781565367,router1,128.24%,2.03%,161.2MiB / 7.754GiB,495000000,1650000000
1781565370,router1,237.91%,3.92%,311MiB / 7.754GiB,512000000,2010000000
1781565373,router1,311.70%,6.08%,482.6MiB / 7.754GiB,548000000,3860000000
1781565376,router1,306.49%,6.61%,524.9MiB / 7.754GiB,584000000,5760000000
1781565379,router1,303.48%,6.87%,545.7MiB / 7.754GiB,618000000,7670000000
1781565382,router1,305.51%,6.98%,554.4MiB / 7.754GiB,652000000,9570000000
