timestamp,container,cpu_perc,mem_perc,mem_usage,net_rx_b,net_tx_b
1781560438,router1,0.18%,0.08%,6.5MiB / 7.754GiB,53300,42700
1781560440,router1,1.98%,0.08%,6.582MiB / 7.754GiB,60300,56200
1781560442,router1,2.01%,0.08%,6.512MiB / 7.754GiB,68000,69700
1781560444,router1,13.37%,0.14%,10.87MiB / 7.754GiB,123000,118000
1781560447,router1,2.82%,0.14%,11.08MiB / 7.754GiB,138000,139000
1781560449,router1,1.38%,0.14%,11.04MiB / 7.754GiB,152000,157000
1781560451,router1,12.29%,0.19%,15.37MiB / 7.754GiB,219000,219000
1781560453,router1,3.18%,0.19%,15.29MiB / 7.754GiB,244000,249000
1781560455,router1,2.20%,0.19%,15.26MiB / 7.754GiB,270000,279000
1781560457,router1,10.21%,0.23%,18.17MiB / 7.754GiB,325000,333000
1781560459,router1,2.61%,0.25%,19.62MiB / 7.754GiB,372000,381000
1781560461,router1,3.91%,0.25%,19.93MiB / 7.754GiB,409000,425000
1781560463,router1,2.73%,0.25%,19.62MiB / 7.754GiB,445000,464000
1781560465,router1,4.20%,0.31%,24.3MiB / 7.754GiB,536000,548000
1781560467,router1,3.28%,0.30%,24.08MiB / 7.754GiB,580000,598000
1781560470,router1,4.73%,0.31%,24.32MiB / 7.754GiB,626000,649000
1781560472,router1,5.20%,0.36%,28.46MiB / 7.754GiB,715000,731000
1781560474,router1,6.96%,0.36%,28.49MiB / 7.754GiB,772000,796000
1781560476,router1,5.10%,0.36%,28.47MiB / 7.754GiB,819000,844000
1781560478,router1,12.16%,0.42%,32.98MiB / 7.754GiB,933000,949000
1781560480,router1,5.22%,0.42%,33.33MiB / 7.754GiB,987000,1010000
1781560482,router1,6.50%,0.42%,33.08MiB / 7.754GiB,1060000,1080000
1781560484,router1,17.89%,0.47%,37.48MiB / 7.754GiB,1160000,1170000
1781560486,router1,8.52%,0.47%,37.5MiB / 7.754GiB,1240000,1260000
1781560488,router1,4.82%,0.47%,37.23MiB / 7.754GiB,1290000,1310000
1781560491,router1,20.82%,0.53%,41.74MiB / 7.754GiB,1430000,1440000
1781560493,router1,5.63%,0.53%,41.74MiB / 7.754GiB,1500000,1500000
1781560495,router1,6.65%,0.53%,41.73MiB / 7.754GiB,1600000,1600000
1781560497,router1,5.98%,0.53%,42.23MiB / 7.754GiB,1670000,1670000
1781560499,router1,73.16%,0.69%,55.17MiB / 7.754GiB,2820000,5410000
1781560501,router1,83.25%,0.69%,54.86MiB / 7.754GiB,5740000,15200000
1781560503,router1,89.30%,0.70%,55.24MiB / 7.754GiB,8660000,25000000
1781560505,router1,91.37%,0.69%,55.01MiB / 7.754GiB,11600000,34800000
1781560507,router1,86.78%,0.69%,55.12MiB / 7.754GiB,14500000,44600000
1781560509,router1,80.66%,0.69%,55.18MiB / 7.754GiB,17400000,54400000
1781560511,router1,78.70%,0.69%,54.96MiB / 7.754GiB,20300000,64100000
1781560514,router1,79.86%,0.69%,55.12MiB / 7.754GiB,23200000,73900000
1781560516,router1,78.92%,0.69%,54.87MiB / 7.754GiB,26100000,83600000
1781560518,router1,80.47%,0.69%,54.88MiB / 7.754GiB,29000000,93300000
1781560520,router1,78.76%,0.69%,54.78MiB / 7.754GiB,31900000,103000000
1781560522,router1,84.50%,0.69%,55MiB / 7.754GiB,34900000,113000000
1781560524,router1,81.68%,0.69%,54.79MiB / 7.754GiB,37800000,123000000
1781560526,router1,86.04%,0.69%,54.93MiB / 7.754GiB,40700000,132000000
1781560528,router1,87.03%,0.69%,55.18MiB / 7.754GiB,43600000,142000000
1781560530,router1,86.22%,0.69%,55.17MiB / 7.754GiB,46600000,152000000
1781560532,router1,88.35%,0.69%,54.87MiB / 7.754GiB,49500000,162000000
1781560535,router1,87.49%,0.69%,55.04MiB / 7.754GiB,52400000,172000000
1781560537,router1,85.76%,0.69%,55MiB / 7.754GiB,55300000,182000000
1781560539,router1,87.36%,0.69%,54.96MiB / 7.754GiB,58300000,192000000
1781560541,router1,81.08%,0.69%,55.01MiB / 7.754GiB,61200000,201000000
1781560543,router1,85.60%,0.69%,54.91MiB / 7.754GiB,64100000,211000000
1781560545,router1,82.03%,0.69%,55.05MiB / 7.754GiB,67000000,221000000
1781560547,router1,85.37%,0.69%,54.98MiB / 7.754GiB,70000000,231000000
1781560549,router1,84.56%,0.69%,55.03MiB / 7.754GiB,72900000,241000000
1781560551,router1,81.03%,0.69%,55.03MiB / 7.754GiB,75800000,250000000
1781560554,router1,83.87%,0.69%,55.01MiB / 7.754GiB,78800000,260000000
1781560556,router1,84.00%,0.69%,55.14MiB / 7.754GiB,81700000,270000000
1781560558,router1,84.95%,0.69%,55.04MiB / 7.754GiB,84600000,280000000
1781560560,router1,294.44%,1.56%,123.7MiB / 7.754GiB,100000000,959000000
1781560562,router1,296.54%,1.90%,150.7MiB / 7.754GiB,118000000,1690000000
1781560564,router1,293.83%,2.05%,162.6MiB / 7.754GiB,136000000,2440000000
1781560566,router1,302.08%,2.18%,173.2MiB / 7.754GiB,152000000,3340000000
