transport,run_id,time_s,phase,phase_time_s,target_throughput_msg_s,delivery_throughput_msg_s,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_latency_ms,cpu_cores,memory_gb,network_rx_gbps,network_tx_gbps
zenoh,fanout_bursty_20260615_221500_zenoh_p128_s1000_u10_bursty,0,baseline,0,20000,16738.42,2.446831,16.179967,19.109786,3.778897,0.0495,0.028184,0.000299,0.00028
zenoh,fanout_bursty_20260615_221500_zenoh_p128_s1000_u10_bursty,1,baseline,1,20000,19996.38,2.324275,3.778694,4.81244,2.340035,0.0495,0.028184,0.000299,0.00028
zenoh,fanout_bursty_20260615_221500_zenoh_p128_s1000_u10_bursty,2,baseline,2,20000,19999.08,2.280063,3.672607,3.864766,2.297923,0.0495,0.028184,0.000299,0.00028
zenoh,fanout_bursty_20260615_221500_zenoh_p128_s1000_u10_bursty,3,baseline,3,20000,20002.92,2.327272,3.752016,6.986194,2.413178,0.0495,0.028184,0.000299,0.00028
zenoh,fanout_bursty_20260615_221500_zenoh_p128_s1000_u10_bursty,4,baseline,4,20000,19994.8,2.31933,4.062748,5.275301,2.384908,0.1387,0.032188,0.000299,0.00028
zenoh,fanout_bursty_20260615_221500_zenoh_p128_s1000_u10_bursty,5,baseline,5,20000,20011.48,2.302095,3.976255,4.705843,2.363106,0.1387,0.032188,0.000299,0.00028
zenoh,fanout_bursty_20260615_221500_zenoh_p128_s1000_u10_bursty,6,baseline,6,20000,19995.88,2.315127,4.08148,5.055114,2.357623,0.0527,0.032168,0.000224,0.00024
zenoh,fanout_bursty_20260615_221500_zenoh_p128_s1000_u10_bursty,7,baseline,7,20000,19998.3,2.388282,3.896789,5.116202,2.412962,0.0527,0.032168,0.000224,0.00024
zenoh,fanout_bursty_20260615_221500_zenoh_p128_s1000_u10_bursty,8,baseline,8,20000,20001.8,2.334148,3.819673,4.127538,2.35463,0.0654,0.032305,0.000296,0.00028
zenoh,fanout_bursty_20260615_221500_zenoh_p128_s1000_u10_bursty,9,baseline,9,20000,20000.6,2.334931,3.794571,4.079753,2.359761,0.0654,0.032305,0.000296,0.00028
zenoh,fanout_bursty_20260615_221500_zenoh_p128_s1000_u10_bursty,10,baseline,10,20000,19996.61,2.35438,3.916132,5.83716,2.402287,0.1676,0.036465,0.00036,0.00036
zenoh,fanout_bursty_20260615_221500_zenoh_p128_s1000_u10_bursty,11,baseline,11,20000,19997.87,2.353496,3.79901,4.207622,2.357885,0.1676,0.036465,0.00036,0.00036
zenoh,fanout_bursty_20260615_221500_zenoh_p128_s1000_u10_bursty,12,baseline,12,20000,20007.44,2.337199,3.755553,4.433064,2.339447,0.0898,0.036748,0.00032,0.00036
zenoh,fanout_bursty_20260615_221500_zenoh_p128_s1000_u10_bursty,13,baseline,13,20000,19991.85,2.369391,3.817044,4.427301,2.376485,0.0898,0.036748,0.00032,0.00036
zenoh,fanout_bursty_20260615_221500_zenoh_p128_s1000_u10_bursty,14,baseline,14,20000,20004.31,2.381824,4.042181,5.772157,2.438763,0.0484,0.036445,0.00024,0.00024
zenoh,fanout_bursty_20260615_221500_zenoh_p128_s1000_u10_bursty,15,baseline,15,20000,19999.3,2.362274,3.836047,4.370218,2.387357,0.0484,0.036445,0.00024,0.00024
zenoh,fanout_bursty_20260615_221500_zenoh_p128_s1000_u10_bursty,16,baseline,16,20000,19995.86,2.267323,3.620533,4.542834,2.262044,0.2157,0.040967,0.00052,0.00052
zenoh,fanout_bursty_20260615_221500_zenoh_p128_s1000_u10_bursty,17,baseline,17,20000,20009.33,2.262428,3.724219,4.793973,2.301071,0.2157,0.040967,0.00052,0.00052
zenoh,fanout_bursty_20260615_221500_zenoh_p128_s1000_u10_bursty,18,baseline,18,20000,19992.19,2.35851,5.048229,7.089009,2.513578,0.0533,0.040908,0.00028,0.00028
zenoh,fanout_bursty_20260615_221500_zenoh_p128_s1000_u10_bursty,19,baseline,19,20000,20001.46,2.33011,3.790635,4.168863,2.321348,0.0533,0.040908,0.00028,0.00028
zenoh,fanout_bursty_20260615_221500_zenoh_p128_s1000_u10_bursty,20,baseline,20,20000,20004.64,2.368429,3.869284,5.019087,2.39333,0.0698,0.041025,0.00036,0.00036
zenoh,fanout_bursty_20260615_221500_zenoh_p128_s1000_u10_bursty,21,baseline,21,20000,19998.7,2.248153,3.640885,4.04155,2.256298,0.0698,0.041025,0.00036,0.00036
zenoh,fanout_bursty_20260615_221500_zenoh_p128_s1000_u10_bursty,22,baseline,22,20000,19997.49,2.337998,3.795528,4.565881,2.336064,0.0503,0.040898,0.00028,0.00028
zenoh,fanout_bursty_20260615_221500_zenoh_p128_s1000_u10_bursty,23,baseline,23,20000,20003.38,2.317225,3.825121,4.147853,2.354339,0.0503,0.040898,0.00028,0.00028
zenoh,fanout_bursty_20260615_221500_zenoh_p128_s1000_u10_bursty,24,baseline,24,20000,20004.02,2.322506,3.815737,4.207265,2.339465,0.0503,0.040898,0.00028,0.00028
zenoh,fanout_bursty_20260615_221500_zenoh_p128_s1000_u10_bursty,25,baseline,25,20000,19992.9,2.252845,3.656446,3.952341,2.261323,0.7584,0.053848,0.00296,0.00976
zenoh,fanout_bursty_20260615_221500_zenoh_p128_s1000_u10_bursty,26,baseline,26,20000,20000.33,2.313224,3.735873,4.366546,2.308587,0.7584,0.053848,0.00296,0.00976
zenoh,fanout_bursty_20260615_221500_zenoh_p128_s1000_u10_bursty,27,baseline,27,20000,20003.59,2.342225,3.907154,5.471819,2.380852,0.8836,0.053955,0.01172,0.03944
zenoh,fanout_bursty_20260615_221500_zenoh_p128_s1000_u10_bursty,28,baseline,28,20000,20001.95,2.230833,3.690029,3.946494,2.257079,0.8836,0.053955,0.01172,0.03944
zenoh,fanout_bursty_20260615_221500_zenoh_p128_s1000_u10_bursty,29,baseline,29,20000,19994.73,2.213363,3.622038,3.908712,2.230265,0.8618,0.053809,0.01172,0.0392
zenoh,fanout_bursty_20260615_221500_zenoh_p128_s1000_u10_bursty,30,baseline,30,20000,20002.98,2.222889,3.652123,3.899709,2.229418,0.8618,0.053809,0.01172,0.0392
zenoh,fanout_bursty_20260615_221500_zenoh_p128_s1000_u10_bursty,31,baseline,31,20000,20004.3,2.204864,3.647413,3.873427,2.230448,0.9108,0.053809,0.01192,0.0396
zenoh,fanout_bursty_20260615_221500_zenoh_p128_s1000_u10_bursty,32,baseline,32,20000,19995.09,2.262858,3.738847,4.007266,2.294241,0.9108,0.053809,0.01192,0.0396
zenoh,fanout_bursty_20260615_221500_zenoh_p128_s1000_u10_bursty,33,baseline,33,20000,20001.45,2.253482,3.678024,3.971132,2.277801,0.8851,0.053613,0.0116,0.0396
zenoh,fanout_bursty_20260615_221500_zenoh_p128_s1000_u10_bursty,34,baseline,34,20000,20002.84,2.236763,3.690531,4.25334,2.266123,0.8851,0.053613,0.0116,0.0396
zenoh,fanout_bursty_20260615_221500_zenoh_p128_s1000_u10_bursty,35,baseline,35,20000,19997.28,2.24544,3.685712,3.909644,2.275584,0.8621,0.053867,0.012,0.0396
zenoh,fanout_bursty_20260615_221500_zenoh_p128_s1000_u10_bursty,36,baseline,36,20000,19997.39,2.348873,3.784535,4.201469,2.338062,0.8621,0.053867,0.012,0.0396
zenoh,fanout_bursty_20260615_221500_zenoh_p128_s1000_u10_bursty,37,baseline,37,20000,19995.63,2.290811,3.790512,4.022126,2.320717,0.848,0.053623,0.0116,0.0392
zenoh,fanout_bursty_20260615_221500_zenoh_p128_s1000_u10_bursty,38,baseline,38,20000,20007.51,2.309436,3.764735,4.006957,2.31009,0.848,0.053623,0.0116,0.0392
zenoh,fanout_bursty_20260615_221500_zenoh_p128_s1000_u10_bursty,39,baseline,39,20000,20001.79,2.321769,3.728937,4.001838,2.327347,0.9215,0.054004,0.012,0.0396
zenoh,fanout_bursty_20260615_221500_zenoh_p128_s1000_u10_bursty,40,baseline,40,20000,19996.38,2.298695,3.751245,4.061911,2.317917,0.9215,0.054004,0.012,0.0396
zenoh,fanout_bursty_20260615_221500_zenoh_p128_s1000_u10_bursty,41,baseline,41,20000,20003.11,2.278946,3.727278,3.947916,2.317109,0.8789,0.054131,0.0116,0.0396
zenoh,fanout_bursty_20260615_221500_zenoh_p128_s1000_u10_bursty,42,baseline,42,20000,19999.03,2.343759,3.734525,4.079326,2.339554,0.8789,0.054131,0.0116,0.0396
zenoh,fanout_bursty_20260615_221500_zenoh_p128_s1000_u10_bursty,43,baseline,43,20000,19998.57,2.272904,3.744909,3.969314,2.305978,0.8789,0.054131,0.0116,0.0396
zenoh,fanout_bursty_20260615_221500_zenoh_p128_s1000_u10_bursty,44,baseline,44,20000,20001.82,2.310945,3.729032,4.076047,2.322523,0.8896,0.053857,0.008,0.026933
zenoh,fanout_bursty_20260615_221500_zenoh_p128_s1000_u10_bursty,45,baseline,45,20000,20001,2.285726,3.707683,3.897826,2.310124,0.8896,0.053857,0.008,0.026933
zenoh,fanout_bursty_20260615_221500_zenoh_p128_s1000_u10_bursty,46,baseline,46,20000,19994.29,2.348633,3.852812,4.34027,2.377542,0.837,0.053848,0.012,0.0384
zenoh,fanout_bursty_20260615_221500_zenoh_p128_s1000_u10_bursty,47,baseline,47,20000,20003.27,2.313696,3.723354,4.111612,2.336046,0.837,0.053848,0.012,0.0384
