timestamp,container,cpu_perc,mem_perc,mem_usage,net_rx_b,net_tx_b
1781288328,router1,2.64%,0.04%,3.438MiB / 7.754GiB,17000,13100
1781288330,router1,2.45%,0.06%,4.754MiB / 7.754GiB,34100,28500
1781288332,router1,3.06%,0.08%,6.52MiB / 7.754GiB,58900,51300
1781288334,router1,3.81%,0.10%,8.199MiB / 7.754GiB,84000,75200
1781288336,router1,3.22%,0.12%,9.621MiB / 7.754GiB,113000,101000
1781288339,router1,4.83%,0.14%,11.17MiB / 7.754GiB,147000,134000
1781288341,router1,2.90%,0.15%,12.27MiB / 7.754GiB,179000,166000
1781288343,router1,4.42%,0.18%,14.03MiB / 7.754GiB,222000,207000
1781288345,router1,3.97%,0.19%,15.34MiB / 7.754GiB,262000,246000
1781288347,router1,5.74%,0.22%,17.32MiB / 7.754GiB,309000,291000
1781288349,router1,4.80%,0.23%,18.43MiB / 7.754GiB,354000,336000
1781288351,router1,5.89%,0.25%,20.22MiB / 7.754GiB,408000,389000
1781288353,router1,5.18%,0.27%,21.68MiB / 7.754GiB,458000,440000
1781288355,router1,6.35%,0.30%,23.48MiB / 7.754GiB,518000,499000
1781288357,router1,6.55%,0.31%,24.54MiB / 7.754GiB,577000,559000
1781288360,router1,6.98%,0.33%,26.5MiB / 7.754GiB,642000,622000
1781288362,router1,7.80%,0.35%,27.66MiB / 7.754GiB,708000,688000
1781288364,router1,7.69%,0.37%,29.6MiB / 7.754GiB,779000,755000
1781288366,router1,9.26%,0.39%,30.66MiB / 7.754GiB,851000,827000
1781288368,router1,7.62%,0.40%,31.97MiB / 7.754GiB,926000,899000
1781288370,router1,8.91%,0.43%,33.96MiB / 7.754GiB,1010000,978000
1781288372,router1,7.55%,0.44%,35.04MiB / 7.754GiB,1090000,1060000
1781288374,router1,8.73%,0.46%,36.82MiB / 7.754GiB,1180000,1140000
1781288376,router1,7.53%,0.49%,38.61MiB / 7.754GiB,1270000,1220000
1781288379,router1,8.79%,0.51%,40.1MiB / 7.754GiB,1360000,1310000
1781288381,router1,10.02%,0.52%,41.45MiB / 7.754GiB,1460000,1400000
1781288383,router1,10.72%,0.54%,43.09MiB / 7.754GiB,1560000,1500000
1781288385,router1,10.36%,0.57%,44.96MiB / 7.754GiB,1660000,1600000
1781288387,router1,10.10%,0.58%,46.3MiB / 7.754GiB,1770000,1700000
1781288389,router1,87.19%,0.69%,54.96MiB / 7.754GiB,3620000,6250000
1781288391,router1,85.22%,0.69%,55.01MiB / 7.754GiB,6540000,13400000
1781288393,router1,86.25%,0.69%,54.96MiB / 7.754GiB,9430000,20500000
1781288395,router1,90.22%,0.69%,54.72MiB / 7.754GiB,12300000,27600000
1781288398,router1,85.08%,0.69%,54.66MiB / 7.754GiB,15200000,34600000
1781288400,router1,83.10%,0.69%,54.91MiB / 7.754GiB,18100000,41700000
1781288402,router1,84.81%,0.69%,54.88MiB / 7.754GiB,21000000,48700000
1781288404,router1,83.52%,0.69%,54.86MiB / 7.754GiB,23900000,55800000
1781288406,router1,83.99%,0.69%,54.74MiB / 7.754GiB,26800000,62800000
1781288408,router1,83.05%,0.69%,54.81MiB / 7.754GiB,29700000,69800000
1781288410,router1,82.28%,0.69%,54.91MiB / 7.754GiB,32500000,76900000
1781288412,router1,83.83%,0.69%,54.81MiB / 7.754GiB,35400000,83900000
1781288414,router1,83.84%,0.69%,54.92MiB / 7.754GiB,38300000,90900000
1781288416,router1,85.31%,0.69%,54.92MiB / 7.754GiB,41200000,98000000
1781288418,router1,84.51%,0.69%,54.9MiB / 7.754GiB,44100000,105000000
1781288421,router1,84.76%,0.69%,54.97MiB / 7.754GiB,46900000,112000000
